% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       16.084954       1.6138886       340.25405
0.250       16.587609       1.4921514       345.01227
0.250       17.090264       1.3829183       349.71406
0.250       17.592919       1.3243366       365.32748
0.250       18.095574       1.2794855       384.08087
0.250       18.598229       1.2036793       392.27967
0.250       19.100883       1.1206242       395.63126
0.250       19.603538       1.0528958       401.84544
0.250       20.106193       1.0221533       420.89699
0.250       20.608848      0.96393200       427.44259
0.250       21.111503      0.91963630       438.37300
0.250       21.614157      0.88677904       453.62879
0.250       22.116812      0.84710388       464.27417
0.250       22.619467      0.80587490       472.48170
0.250       23.122122      0.78136131       489.33381
0.250       23.624777      0.73991101       494.25707
0.250       24.127432      0.69735984       496.20424
0.250       24.630086      0.67154336       508.32576
0.250       25.132741      0.66121911       531.78396
0.250       25.635396      0.63138198       538.86818
0.250       26.138051      0.60818290       550.20440
0.250       26.640706      0.58062990       556.16907
0.250       27.143361      0.57484097       582.38317
0.250       27.646015      0.53864504       576.59458
0.250       28.148670      0.52603330       594.37036
0.250       28.651325      0.50852956       605.92740
0.250       29.153980      0.48722491       611.63635
0.250       29.656635      0.47647525       629.61665
0.250       30.159289      0.45801511       636.52195
0.250       30.661944      0.44573361       650.94562
0.250       31.164599      0.43626005       668.96029
0.250       31.667254      0.41456182       666.94616
0.250       32.169909      0.40317070       679.99967
0.250       33.175218      0.38301162       708.47346
0.250       34.180528      0.36245947       733.27354
0.250       35.185838      0.34963120       771.58562
0.250       36.191147      0.32529687       781.19095
0.250       37.196457      0.31015558       808.63882
0.250       38.201767      0.29637378       837.06730
0.250       39.207076      0.28517946       870.72674
0.250       40.212386      0.27034089       890.55660
0.250       41.217696      0.26026245       923.27888
0.250       42.223005      0.24686665       941.41283
0.250       43.228315      0.23790299       973.58770
0.250       44.233625      0.22930758       1005.4171
0.250       45.238934      0.21798479       1022.4299
0.250       46.244244      0.21104630       1057.3555
0.250       47.249554      0.20443585       1092.4975
0.250       48.254863      0.19330560       1100.3680
0.250       49.260173      0.18998591       1150.4810
0.250       50.265482      0.17956747       1155.3338
0.250       51.270792      0.17736650       1211.0217
0.250       52.276102      0.16883562       1221.9232
0.250       53.281411      0.16422399       1258.4444
0.250       54.286721      0.15864780       1285.8347
0.250       55.292031      0.15371747       1316.3795
0.250       56.297340      0.14966872       1352.8977
0.250       57.302650      0.14497184       1381.9045
0.250       58.307960      0.13967962       1402.7712
0.250       59.313269      0.13726573       1451.0687
0.250       60.318579      0.13428130       1492.9288
0.250       61.323889      0.12988074       1517.4139
0.250       62.329198      0.12560532       1540.8235
0.250       63.334508      0.12282320       1580.7816
0.250       64.339818      0.12026238       1622.7048
0.250       66.350437      0.11694164       1730.4968
0.250       68.361056      0.10930795       1769.0834
0.250       70.371675      0.10263226       1811.9567
0.250       72.382295     0.098373509       1889.9289
0.250       74.392914     0.095957632       2001.4488
0.250       76.403533     0.090502807       2044.9027
0.250       78.414153     0.085656009       2092.2398
0.250       80.424772     0.083681916       2205.3188
0.250       82.435391     0.078643059       2231.8848
0.250       84.446011     0.077731639       2371.4037
0.250       86.456630     0.074646970       2443.8658
0.250       88.467249     0.072022811       2526.3173
0.250       90.477868     0.068241583       2560.6277
0.250       92.488488     0.066344789       2659.1333
0.250       94.499107     0.065261471       2790.0387
0.250       96.509726     0.063070160       2872.1521
0.250       98.520346     0.061610291       2984.7042
0.250       100.53096     0.059798923       3077.9614
0.250       102.54158     0.057732288       3153.4729
0.250       104.55220     0.056126471       3249.6573
0.250       106.56282     0.055085895       3376.9748
0.250       108.57344     0.053249156       3452.6599
0.250       110.58406     0.051926353       3557.4245
0.250       112.59468     0.050891429       3680.1755
0.250       114.60530     0.048646396       3709.6679
0.250       116.61592     0.047991995       3855.7830
0.250       118.62654     0.046601438       3941.0791
0.250       120.63716     0.045062024       4007.9680
0.250       122.64778     0.044724584       4180.1861
0.250       124.65840     0.043556333       4274.5084
0.250       126.66902     0.042658995       4392.3008
0.250       128.67964     0.042215839       4556.9593
0.250       132.70087     0.039557721       4682.9861
0.250       136.72211     0.037893404       4906.2555
0.250       140.74335     0.037540629       5302.1922
0.250       144.76459     0.035076873       5391.1095
0.250       148.78583     0.034383810       5737.3185
0.250       152.80707     0.032389925       5854.7792
0.250       156.82831     0.032184159       6289.0605
0.250       160.84954     0.030094127       6344.7061
0.250       164.87078     0.029688403       6740.4391
0.250       168.89202     0.028538596       6965.1466
0.250       172.91326     0.027583348       7224.4059
0.250       176.93450     0.026835906       7530.5047
0.250       180.95574     0.026085507       7830.4480
0.250       184.97698     0.025417350       8149.9237
0.250       188.99821     0.025264937       8640.9519
0.250       193.01945     0.024055295       8763.6329
0.250       197.04069     0.023628375       9157.3935
0.250       201.06193     0.022242281       9158.8116
0.250       205.08317     0.022187107       9695.2942
0.250       209.10441     0.021463919       9941.8874
0.250       213.12565     0.021089072       10342.722
0.250       217.14688     0.020183984       10469.790
0.250       221.16812     0.020262075       11105.082
0.250       225.18936     0.019490206       11275.357
0.250       229.21060     0.018784158       11459.511
0.250       233.23184     0.018168947       11677.867
0.250       237.25308     0.017981612       12165.626
0.250       241.27432     0.017787861       12656.897
0.250       245.29555     0.017558776       13129.057
0.250       249.31679     0.016866380       13241.792
0.250       253.33803     0.016626987       13695.724
0.250       257.35927     0.016128657       13927.973
0.250       265.40175     0.015649818       14821.456
0.250       273.44422     0.015230345       15775.614
0.250       281.48670     0.014580611       16474.780
0.250       289.52918     0.013793798       16960.207
0.250       297.57166     0.013424442       17920.132
0.250       305.61413     0.013106229       18952.579
0.250       313.65661     0.012472189       19497.381
0.250       321.69909     0.012041229       20309.095
0.250       329.74156     0.011556789       20990.778
0.250       337.78404     0.011185193       21838.918
0.250       345.82652     0.010891277       22820.435
0.250       353.86900     0.010523104       23623.361
0.250       361.91147    0.0098905136       23751.780
0.250       369.95395    0.0098911384       25372.283
0.250       377.99643    0.0097583854       26700.003
0.250       386.03891    0.0092516422       26963.876
0.250       394.08138    0.0090874572       28175.420
0.250       402.12386    0.0086965448       28648.146
0.250       410.16634    0.0084950037       29697.088
0.250       418.20881    0.0080270206       29744.329
0.250       426.25129    0.0078186969       30676.214
0.250       434.29377    0.0076314726       31668.639
0.250       442.33625    0.0074361317       32604.302
0.250       450.37872    0.0071656583       33163.469
0.250       458.42120    0.0070236522       34278.936
0.250       466.46368    0.0067800834       34862.521
0.250       474.50615    0.0065406078       35400.868
0.250       482.54863    0.0065207556       37118.588
0.250       490.59111    0.0063604479       38046.698
0.250       498.63359    0.0061055320       38347.614
0.250       506.67606    0.0060019904       39550.931
0.250       514.71854    0.0058200222       40207.247
0.375     0.062831853       1733.1924     0.021779938
0.375      0.12566371       2681.9241      0.26961642
0.375      0.18849556       1067.0506      0.36204175
0.375      0.25132741       831.53354      0.66875895
0.375      0.31415927       589.41047      0.92584381
0.375      0.37699112       443.38242       1.2034889
0.375      0.43982297       357.62481       1.5414578
0.375      0.50265482       309.60264       1.9919777
0.375      0.56548668       257.48085       2.3587522
0.375      0.62831853       235.61647       2.9608439
0.375      0.69115038       212.44759       3.5533643
0.375      0.75398224       190.65401       4.1399923
0.375      0.81681409       178.41876       4.9258417
0.375      0.87964594       165.60456       5.7103964
0.375      0.94247780       152.92535       6.4857937
0.375       1.0053096       140.67852       7.2409845
0.375       1.0681415       130.85582       8.0788523
0.375       1.1309734       116.51871       8.5393153
0.375       1.1938052       117.35517       10.115164
0.375       1.2566371       105.75007       10.631157
0.375       1.3194689       104.07712       12.112199
0.375       1.3823008       99.798051       13.353649
0.375       1.4451326       94.988250       14.523231
0.375       1.5079645       87.082781       15.127804
0.375       1.5707963       83.944960       16.482554
0.375       1.6336282       79.771777       17.618915
0.375       1.6964600       73.848400       18.265949
0.375       1.7592919       72.367929       19.963198
0.375       1.8221237       67.992137       20.838313
0.375       1.8849556       66.618141       22.603003
0.375       1.9477874       64.151290       24.015981
0.375       2.0106193       61.617443       25.372512
0.375       2.0734512       58.479090       26.409020
0.375       2.1362830       55.270049       27.298354
0.375       2.1991149       53.536566       28.844599
0.375       2.2619467       51.121504       29.972363
0.375       2.3247786       49.041068       31.215835
0.375       2.3876104       46.697144       32.199637
0.375       2.4504423       44.859882       33.439657
0.375       2.5132741       43.676079       35.126387
0.375       2.5761060       41.429600       35.881631
0.375       2.6389378       40.659648       37.854834
0.375       2.7017697       38.946017       38.911528
0.375       2.7646015       38.241154       40.935385
0.375       2.8274334       36.318319       41.588489
0.375       2.8902652       34.745394       42.499184
0.375       2.9530971       34.120123       44.515784
0.375       3.0159289       32.905620       45.730258
0.375       3.0787608       31.311881       46.292140
0.375       3.1415927       30.719497       48.254073
0.375       3.2044245       29.259380       48.773679
0.375       3.2672564       28.384538       50.153555
0.375       3.3300882       27.792382       51.995199
0.375       3.3929201       26.720389       52.872995
0.375       3.4557519       26.441898       55.282867
0.375       3.5185838       25.479902       56.230468
0.375       3.5814156       24.647551       57.359876
0.375       3.6442475       23.667431       58.028984
0.375       3.7070793       23.051405       59.492647
0.375       3.7699112       22.289084       60.500066
0.375       3.8327430       21.578203       61.548100
0.375       3.8955749       21.260690       63.674023
0.375       3.9584067       20.736442       65.157703
0.375       4.0212386       20.145396       66.362935
0.375       4.1469023       18.817634       67.983996
0.375       4.2725660       17.679777       69.857557
0.375       4.3982297       16.900907       72.847390
0.375       4.5238934       16.014985       75.116246
0.375       4.6495571       15.175195       77.275050
0.375       4.7752208       14.413885       79.511821
0.375       4.9008845       13.907176       82.934000
0.375       5.0265482       13.158883       84.664012
0.375       5.1522120       12.527314       86.797932
0.375       5.2778757       11.893243       88.582514
0.375       5.4035394       11.446170       91.488267
0.375       5.5292031       11.090999       94.979209
0.375       5.6548668       10.618755       97.277188
0.375       5.7805305       10.181840       99.632175
0.375       5.9061942       9.7284526       101.54001
0.375       6.0318579       9.3670088       104.14166
0.375       6.1575216       8.9356693       105.68544
0.375       6.2831853       8.7098350       109.45101
0.375       6.4088490       8.3610399       111.49892
0.375       6.5345127       8.0535167       113.84015
0.375       6.6601764       7.6223609       114.08196
0.375       6.7858401       7.3313335       116.05507
0.375       6.9115038       7.1493172       119.57833
0.375       7.0371675       6.9100330       121.99557
0.375       7.1628313       6.6117461       123.09505
0.375       7.2884950       6.4198759       125.92457
0.375       7.4141587       6.2652516       129.35833
0.375       7.5398224       5.9883014       130.03410
0.375       7.6654861       5.7938060       132.20665
0.375       7.7911498       5.5705333       133.46632
0.375       7.9168135       5.4687182       137.46972
0.375       8.0424772       5.2719556       138.93495
0.375       8.2938046       4.8911875       141.36633
0.375       8.5451320       4.7169004       149.10194
0.375       8.7964594       4.3467159       149.88398
0.375       9.0477868       4.1622024       156.17824
0.375       9.2991143       3.8932098       158.59987
0.375       9.5504417       3.6704580       161.97981
0.375       9.8017691       3.5386300       168.81802
0.375       10.053096       3.3696302       173.44112
0.375       10.304424       3.2081680       177.82733
0.375       10.555751       3.0000322       178.75723
0.375       10.807079       2.9153917       186.41984
0.375       11.058406       2.7506216       188.44244
0.375       11.309734       2.6679079       195.52316
0.375       11.561061       2.5995288       203.49698
0.375       11.812388       2.4336194       203.20579
0.375       12.063716       2.3402516       208.14985
0.375       12.315043       2.2602786       213.86516
0.375       12.566371       2.1428236       215.42013
0.375       12.817698       2.0938227       223.37793
0.375       13.069025       2.0012782       226.31187
0.375       13.320353       1.9020829       227.74397
0.375       13.571680       1.8592326       235.45333
0.375       13.823008       1.7772223       237.80428
0.375       14.074335       1.7454377       246.52347
0.375       14.325663       1.6828609       250.64707
0.375       14.576990       1.5944592       250.19996
0.375       14.828317       1.5524040       256.41924
0.375       15.079645       1.4984416       260.30553
0.375       15.330972       1.4459966       263.96516
0.375       15.582300       1.4022618       268.77819
0.375       15.833627       1.3876290       279.05182
0.375       16.084954       1.3117994       276.56497
0.375       16.587609       1.2440580       287.64861
0.375       17.090264       1.1520765       291.33852
0.375       17.592919       1.0996708       303.35185
0.375       18.095574       1.0329509       310.07519
0.375       18.598229      0.98431401       320.78840
0.375       19.100883      0.92642441       327.06992
0.375       19.603538      0.87851681       335.29241
0.375       20.106193      0.84659579       348.60684
0.375       20.608848      0.81029088       359.31252
0.375       21.111503      0.76733397       365.77340
0.375       21.614157      0.72549734       371.12569
0.375       22.116812      0.69923549       383.23160
0.375       22.619467      0.67020076       392.93642
0.375       23.122122      0.64364190       403.08592
0.375       23.624777      0.62248180       415.81491
0.375       24.127432      0.59234397       421.48052
0.375       24.630086      0.56809861       430.02310
0.375       25.132741      0.54779021       440.55903
0.375       25.635396      0.52666446       449.49448
0.375       26.138051      0.50906095       460.53182
0.375       26.640706      0.48438363       463.97747
0.375       27.143361      0.46502452       471.12587
0.375       27.646015      0.45141217       483.21584
0.375       28.148670      0.44378128       501.43297
0.375       28.651325      0.42061784       501.17810
0.375       29.153980      0.40578020       509.39498
0.375       29.656635      0.39503422       522.00009
0.375       30.159289      0.38424205       533.99657
0.375       30.661944      0.37434870       546.69570
0.375       31.164599      0.36435072       558.69466
0.375       31.667254      0.35073864       564.26757
0.375       32.169909      0.34268402       577.98106
0.375       33.175218      0.32549939       602.09056
0.375       34.180528      0.30345045       613.89536
0.375       35.185838      0.28541862       629.87772
0.375       36.191147      0.27304512       655.70989
0.375       37.196457      0.26122375       681.06357
0.375       38.201767      0.24997231       706.01270
0.375       39.207076      0.23820482       727.30099
0.375       40.212386      0.22468033       740.14163
0.375       41.217696      0.21365313       757.93270
0.375       42.223005      0.20843568       794.85836
0.375       43.228315      0.19567749       800.78523
0.375       44.233625      0.19280674       845.37625
0.375       45.238934      0.17849115       837.19000
0.375       46.244244      0.17324742       867.98074
0.375       47.249554      0.16967098       906.71531
0.375       48.254863      0.16254452       925.26443
0.375       49.260173      0.15740445       953.18029
0.375       50.265482      0.15228748       979.81488
0.375       51.270792      0.14708015       1004.2328
0.375       52.276102      0.14104122       1020.7653
0.375       53.281411      0.13708506       1050.4794
0.375       54.286721      0.13411352       1086.9853
0.375       55.292031      0.12980330       1111.5874
0.375       56.297340      0.12488389       1128.8605
0.375       57.302650      0.12170539       1160.1234
0.375       58.307960      0.11776536       1182.6912
0.375       59.313269      0.11440827       1209.4371
0.375       60.318579      0.11238374       1249.4735
0.375       61.323889      0.10903851       1273.9114
0.375       62.329198      0.10535530       1292.4129
0.375       63.334508      0.10304629       1326.2452
0.375       64.339818      0.10044987       1355.3739
0.375       66.350437     0.092348335       1366.5662
0.375       68.361056     0.091839335       1486.3644
0.375       70.371675     0.085197837       1504.1547
0.375       72.382295     0.080440462       1545.4034
0.375       74.392914     0.080034664       1669.3334
0.375       76.403533     0.075286464       1701.0908
0.375       78.414153     0.072404177       1768.5496
0.375       80.424772     0.070951334       1869.8223
0.375       82.435391     0.066570957       1889.2793
0.375       84.446011     0.065165904       1988.0536
0.375       86.456630     0.062464131       2045.0120
0.375       88.467249     0.060815483       2133.2020
0.375       90.477868     0.058059711       2178.5735
0.375       92.488488     0.055690533       2232.1052
0.375       94.499107     0.055195650       2359.7078
0.375       96.509726     0.052082231       2371.7728
0.375       98.520346     0.051703550       2504.7731
0.375       100.53096     0.049670895       2556.6531
0.375       102.54158     0.049046174       2679.0169
0.375       104.55220     0.047084187       2726.1196
0.375       106.56282     0.046485604       2849.7442
0.375       108.57344     0.044755153       2901.9112
0.375       110.58406     0.043985712       3013.4188
0.375       112.59468     0.042504943       3073.7130
0.375       114.60530     0.041629145       3174.5477
0.375       116.61592     0.040709748       3270.7112
0.375       118.62654     0.039466985       3337.7191
0.375       120.63716     0.037938707       3374.3962
0.375       122.64778     0.038214122       3571.6853
0.375       124.65840     0.036822929       3613.7092
0.375       126.66902     0.035938326       3700.3201
0.375       128.67964     0.035858180       3870.6862
0.375       132.70087     0.034360669       4067.7403
0.375       136.72211     0.032232779       4173.3449
0.375       140.74335     0.030734054       4340.8399
0.375       144.76459     0.030185082       4639.2700
0.375       148.78583     0.028366715       4733.2997
0.375       152.80707     0.027575891       4984.5978
0.375       156.82831     0.027153192       5305.9664
0.375       160.84954     0.025447439       5365.0509
0.375       164.87078     0.024928794       5659.8201
0.375       168.89202     0.024881446       6072.5804
0.375       172.91326     0.023618597       6185.9904
0.375       176.93450     0.022776153       6391.2851
0.375       180.95574     0.022078681       6627.6635
0.375       184.97698     0.021467650       6883.4758
0.375       188.99821     0.020762165       7100.9427
0.375       193.01945     0.020174775       7349.9129
0.375       197.04069     0.019675193       7625.3018
0.375       201.06193     0.019099056       7864.5108
0.375       205.08317     0.018874965       8247.9586
0.375       209.10441     0.017888433       8285.7554
0.375       213.12565     0.017918399       8787.7280
0.375       217.14688     0.017483869       9069.1924
0.375       221.16812     0.017062622       9351.5504
0.375       225.18936     0.016613627       9611.2158
0.375       229.21060     0.016139948       9846.3777
0.375       233.23184     0.015733578       10112.564
0.375       237.25308     0.015330071       10371.701
0.375       241.27432     0.015147597       10778.226
0.375       245.29555     0.014991225       11209.246
0.375       249.31679     0.014470029       11360.417
0.375       253.33803     0.014068735       11588.480
0.375       257.35927     0.013877265       11983.774
0.375       265.40175     0.013234584       12534.064
0.375       273.44422     0.012857050       13317.352
0.375       281.48670     0.012035205       13598.700
0.375       289.52918     0.011844222       14563.100
0.375       297.57166     0.011440059       15271.202
0.375       305.61413     0.010980404       15878.478
0.375       313.65661     0.010314999       16125.113
0.375       321.69909     0.010055165       16959.341
0.375       329.74156     0.010104699       18353.323
0.375       337.78404    0.0096996300       18938.379
0.375       345.82652    0.0091351238       19140.778
0.375       353.86900    0.0087781048       19706.004
0.375       361.91147    0.0087067984       20909.122
0.375       369.95395    0.0083834835       21504.918
0.375       377.99643    0.0079820524       21839.763
0.375       386.03891    0.0078200102       22791.389
0.375       394.08138    0.0076799743       23811.556
0.375       402.12386    0.0074450726       24525.548
0.375       410.16634    0.0071133050       24866.905
0.375       418.20881    0.0069973484       25928.853
0.375       426.25129    0.0065830948       25828.399
0.375       434.29377    0.0065100029       27014.830
0.375       442.33625    0.0063119679       27675.318
0.375       450.37872    0.0061659988       28536.933
0.375       458.42120    0.0058957387       28774.154
0.375       466.46368    0.0057989603       29817.683
0.375       474.50615    0.0056786074       30735.314
0.375       482.54863    0.0055989496       31871.322
0.375       490.59111    0.0054113345       32369.326
0.375       498.63359    0.0052884230       33215.518
0.375       506.67606    0.0051627479       34020.629
0.375       514.71854    0.0049007348       33856.409
0.500     0.062831853       1550.9326     0.019489593
0.500      0.12566371       2402.7746      0.24155325
0.500      0.18849556       947.24114      0.32139135
0.500      0.25132741       730.52602      0.58752388
0.500      0.31415927       513.86304      0.80717418
0.500      0.37699112       386.08523       1.0479650
0.500      0.43982297       307.82216       1.3267951
0.500      0.50265482       262.89794       1.6914805
0.500      0.56548668       217.85603       1.9957539
0.500      0.62831853       198.14014       2.4899024
0.500      0.69115038       179.57972       3.0036216
0.500      0.75398224       159.36403       3.4605403
0.500      0.81681409       147.43223       4.0703557
0.500      0.87964594       135.51574       4.6728703
0.500      0.94247780       125.20507       5.3101349
0.500       1.0053096       114.80002       5.9089700
0.500       1.0681415       106.13032       6.5523352
0.500       1.1309734       95.288722       6.9834315
0.500       1.1938052       95.362038       8.2195149
0.500       1.2566371       86.639783       8.7099810
0.500       1.3194689       84.845437       9.8740708
0.500       1.3823008       79.865579       10.686551
0.500       1.4451326       76.079399       11.632162
0.500       1.5079645       70.105632       12.178576
0.500       1.5707963       66.847708       13.125517
0.500       1.6336282       63.491041       14.023046
0.500       1.6964600       59.028413       14.600316
0.500       1.7592919       58.057794       16.015647
0.500       1.8221237       54.765099       16.784474
0.500       1.8849556       53.236680       18.062780
0.500       1.9477874       51.572433       19.306901
0.500       2.0106193       49.643551       20.441965
0.500       2.0734512       46.062508       20.801721
0.500       2.1362830       43.945933       21.705276
0.500       2.1991149       43.445792       23.407860
0.500       2.2619467       40.867178       23.960287
0.500       2.3247786       39.724264       25.285462
0.500       2.3876104       37.672583       25.976824
0.500       2.4504423       36.402912       27.135624
0.500       2.5132741       35.985087       28.940924
0.500       2.5761060       34.384328       29.779814
0.500       2.6389378       33.980587       31.636513
0.500       2.7017697       32.032485       32.004118
0.500       2.7646015       30.920763       33.099246
0.500       2.8274334       29.525150       33.809560
0.500       2.8902652       28.578105       34.955602
0.500       2.9530971       27.871826       36.363767
0.500       3.0159289       26.530972       36.871154
0.500       3.0787608       25.814745       38.165060
0.500       3.1415927       25.188391       39.565832
0.500       3.2044245       24.016469       40.034053
0.500       3.2672564       23.129851       40.868879
0.500       3.3300882       22.774179       42.606926
0.500       3.3929201       21.913223       43.360812
0.500       3.4557519       21.240806       44.408788
0.500       3.5185838       20.450969       45.132339
0.500       3.5814156       19.888867       46.285447
0.500       3.6442475       19.164899       46.989451
0.500       3.7070793       18.523215       47.805985
0.500       3.7699112       18.011953       48.890493
0.500       3.8327430       17.469168       49.827786
0.500       3.8955749       17.118697       51.269094
0.500       3.9584067       16.691875       52.448930
0.500       4.0212386       16.156316       53.222115
0.500       4.1469023       15.093397       54.529143
0.500       4.2725660       14.092789       55.684401
0.500       4.3982297       13.667216       58.909323
0.500       4.5238934       13.115533       61.516739
0.500       4.6495571       12.396610       63.125957
0.500       4.7752208       11.798854       65.086435
0.500       4.9008845       11.287262       67.310417
0.500       5.0265482       10.796327       69.463368
0.500       5.1522120       10.130375       70.190275
0.500       5.2778757       9.7352122       72.509205
0.500       5.4035394       9.4732951       75.719247
0.500       5.5292031       9.0293708       77.324188
0.500       5.6548668       8.5966567       78.752976
0.500       5.7805305       8.3633224       81.837468
0.500       5.9061942       7.8249155       81.671979
0.500       6.0318579       7.5757059       84.226096
0.500       6.1575216       7.2445823       85.684337
0.500       6.2831853       7.1573745       89.942221
0.500       6.4088490       6.7321707       89.777085
0.500       6.5345127       6.4722739       91.488556
0.500       6.6601764       6.3309222       94.753320
0.500       6.7858401       6.0771093       96.200687
0.500       6.9115038       5.9055755       98.775707
0.500       7.0371675       5.6110219       99.061727
0.500       7.1628313       5.5332648       103.01628
0.500       7.2884950       5.3219012       104.38802
0.500       7.4141587       5.0930873       105.15671
0.500       7.5398224       4.8931614       106.25348
0.500       7.6654861       4.7280196       107.88688
0.500       7.7911498       4.5631657       109.33046
0.500       7.9168135       4.4748396       112.48613
0.500       8.0424772       4.3212738       113.88107
0.500       8.2938046       4.0437907       116.87465
0.500       8.5451320       3.8663271       122.21519
0.500       8.7964594       3.7077897       127.85245
0.500       9.0477868       3.4409291       129.11392
0.500       9.2991143       3.2807917       133.65145
0.500       9.5504417       3.0369919       134.02452
0.500       9.8017691       2.8866092       137.71196
0.500       10.053096       2.7478142       141.43509
0.500       10.304424       2.5971103       143.95667
0.500       10.555751       2.4894488       148.33407
0.500       10.807079       2.4002101       153.47741
0.500       11.058406       2.2908772       156.94579
0.500       11.309734       2.2034559       161.48483
0.500       11.561061       2.1114117       165.28607
0.500       11.812388       2.0215693       168.79985
0.500       12.063716       1.9118481       170.04620
0.500       12.315043       1.8235220       172.53972
0.500       12.566371       1.7846993       179.41755
0.500       12.817698       1.7049710       181.89357
0.500       13.069025       1.6485192       186.42059
0.500       13.320353       1.5579998       186.54553
0.500       13.571680       1.5259437       193.24561
0.500       13.823008       1.4629287       195.74968
0.500       14.074335       1.4156405       199.94332
0.500       14.325663       1.3689610       203.89449
0.500       14.576990       1.3216424       207.38999
0.500       14.828317       1.2908038       213.20928
0.500       15.079645       1.2204346       212.01086
0.500       15.330972       1.1898144       217.19937
0.500       15.582300       1.1662198       223.53488
0.500       15.833627       1.1290075       227.04310
0.500       16.084954       1.0881345       229.40999
0.500       16.587609       1.0094846       233.41102
0.500       17.090264      0.96932896       245.12509
0.500       17.592919      0.91233664       251.67442
0.500       18.095574      0.87552021       262.81703
0.500       18.598229      0.81911989       266.95156
0.500       19.100883      0.77050870       272.02459
0.500       19.603538      0.73893583       282.02030
0.500       20.106193      0.70125243       288.75810
0.500       20.608848      0.67080983       297.46153
0.500       21.111503      0.64585476       307.86659
0.500       21.614157      0.61443289       314.31105
0.500       22.116812      0.59005346       323.39196
0.500       22.619467      0.56431280       330.85467
0.500       23.122122      0.54736952       342.79457
0.500       23.624777      0.52255169       349.06207
0.500       24.127432      0.50142918       356.79039
0.500       24.630086      0.47738463       361.35702
0.500       25.132741      0.45972209       369.73045
0.500       25.635396      0.44129380       376.63284
0.500       26.138051      0.42784278       387.05624
0.500       26.640706      0.41692529       399.36102
0.500       27.143361      0.39893477       404.16899
0.500       27.646015      0.38905494       416.46531
0.500       28.148670      0.37404118       422.63293
0.500       28.651325      0.36247549       431.89983
0.500       29.153980      0.34572032       433.99898
0.500       29.656635      0.33734357       445.76740
0.500       30.159289      0.32726052       454.80705
0.500       30.661944      0.31695370       462.87652
0.500       31.164599      0.30633142       469.72798
0.500       31.667254      0.29745049       478.53771
0.500       32.169909      0.28922137       487.80936
0.500       33.175218      0.27540026       509.41999
0.500       34.180528      0.25813932       522.22869
0.500       35.185838      0.24783891       546.94473
0.500       36.191147      0.23135390       555.58964
0.500       37.196457      0.22355372       582.85012
0.500       38.201767      0.21226408       599.51094
0.500       39.207076      0.19955199       609.28389
0.500       40.212386      0.19105349       629.36814
0.500       41.217696      0.18210850       646.02837
0.500       42.223005      0.17494203       667.13210
0.500       43.228315      0.17123930       700.77505
0.500       44.233625      0.16519658       724.31736
0.500       45.238934      0.15703954       736.57398
0.500       46.244244      0.14905152       746.75770
0.500       47.249554      0.14573615       778.80851
0.500       48.254863      0.14230391       810.04727
0.500       49.260173      0.13681804       828.51697
0.500       50.265482      0.13275073       854.11575
0.500       51.270792      0.12650839       863.77309
0.500       52.276102      0.12277476       888.56447
0.500       53.281411      0.11918923       913.34412
0.500       54.286721      0.11402544       924.17207
0.500       55.292031      0.11276554       965.68234
0.500       56.297340      0.10832066       979.14092
0.500       57.302650      0.10567334       1007.3022
0.500       58.307960      0.10230360       1027.4122
0.500       59.313269     0.098293845       1039.0876
0.500       60.318579     0.096513309       1073.0273
0.500       61.323889     0.092621153       1082.1052
0.500       62.329198     0.091270482       1119.6318
0.500       63.334508     0.088699169       1141.5922
0.500       64.339818     0.086887751       1172.3797
0.500       66.350437     0.079323351       1173.8231
0.500       68.361056     0.077237295       1250.0391
0.500       70.371675     0.074213851       1310.2341
0.500       72.382295     0.072122648       1385.6035
0.500       74.392914     0.068547609       1429.7407
0.500       76.403533     0.065910965       1489.2522
0.500       78.414153     0.063486885       1550.7352
0.500       80.424772     0.059923993       1579.2123
0.500       82.435391     0.058396543       1657.2900
0.500       84.446011     0.055946145       1706.7811
0.500       86.456630     0.054982243       1800.0627
0.500       88.467249     0.052817123       1852.6465
0.500       90.477868     0.052297082       1962.3424
0.500       92.488488     0.049597920       1987.9102
0.500       94.499107     0.047635100       2036.4814
0.500       96.509726     0.045955049       2092.7471
0.500       98.520346     0.045085931       2184.1833
0.500       100.53096     0.044595480       2295.4121
0.500       102.54158     0.041922430       2289.9014
0.500       104.55220     0.041942763       2428.4371
0.500       106.56282     0.039861450       2443.6584
0.500       108.57344     0.038812355       2516.5819
0.500       110.58406     0.038455114       2634.5229
0.500       112.59468     0.037138465       2685.6402
0.500       114.60530     0.035959130       2742.1647
0.500       116.61592     0.035451974       2848.2900
0.500       118.62654     0.034484758       2916.3726
0.500       120.63716     0.033701320       2997.5088
0.500       122.64778     0.032828010       3068.2720
0.500       124.65840     0.032133483       3153.4988
0.500       126.66902     0.032162177       3311.5162
0.500       128.67964     0.031011481       3347.5127
0.500       132.70087     0.029631201       3507.8488
0.500       136.72211     0.027874805       3609.0955
0.500       140.74335     0.027673898       3908.6273
0.500       144.76459     0.026579073       4085.0475
0.500       148.78583     0.025279164       4218.1077
0.500       152.80707     0.024531348       4434.2685
0.500       156.82831     0.023365704       4565.8587
0.500       160.84954     0.022986216       4846.1543
