% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000       1.8849556       128.66993       43.656678
0.000       1.9477874       122.37876       45.814293
0.000       2.0106193       119.78170       49.323089
0.000       2.0734512       113.48482       51.249480
0.000       2.1362830       108.72149       53.698480
0.000       2.1991149       101.89247       54.897946
0.000       2.2619467       100.25452       58.778881
0.000       2.3247786       96.194296       61.230014
0.000       2.3876104       95.573740       65.902097
0.000       2.4504423       90.039622       67.117744
0.000       2.5132741       88.005886       70.778533
0.000       2.5761060       82.711503       71.635344
0.000       2.6389378       81.038759       75.448483
0.000       2.7017697       77.613635       77.544902
0.000       2.7646015       75.320075       80.626654
0.000       2.8274334       73.222947       83.848367
0.000       2.8902652       70.180422       85.841903
0.000       2.9530971       69.200722       90.284681
0.000       3.0159289       66.297597       92.136427
0.000       3.0787608       64.332739       95.110868
0.000       3.1415927       61.792395       97.063267
0.000       3.2044245       60.739215       101.24873
0.000       3.2672564       57.678533       101.91406
0.000       3.3300882       56.232416       105.20205
0.000       3.3929201       54.651308       108.14133
0.000       3.4557519       53.106826       111.03203
0.000       3.5185838       50.925342       112.38488
0.000       3.5814156       50.138981       116.68363
0.000       3.6442475       48.169692       118.10484
0.000       3.7070793       47.460766       122.49000
0.000       3.7699112       46.401361       125.94889
0.000       3.8327430       45.397191       129.48765
0.000       3.8955749       43.904024       131.48895
0.000       3.9584067       42.702967       134.18055
0.000       4.0212386       41.183890       135.66791
0.000       4.1469023       38.616610       139.51337
0.000       4.2725660       37.718345       149.03533
0.000       4.3982297       35.485256       152.95086
0.000       4.5238934       33.045047       154.99359
0.000       4.6495571       31.577809       160.80036
0.000       4.7752208       30.412071       167.76317
0.000       4.9008845       29.114524       173.62145
0.000       5.0265482       28.002552       180.16791
0.000       5.1522120       26.599111       184.29712
0.000       5.2778757       24.859254       185.15516
0.000       5.4035394       24.152793       193.05123
0.000       5.5292031       23.366717       200.10391
0.000       5.6548668       22.620788       207.22642
0.000       5.7805305       21.575584       211.12318
0.000       5.9061942       20.409704       213.02478
0.000       6.0318579       19.701158       219.03591
0.000       6.1575216       18.967815       224.33932
0.000       6.2831853       18.225074       229.02303
0.000       6.4088490       17.579740       234.43521
0.000       6.5345127       16.812467       237.65192
0.000       6.6601764       16.466715       246.45318
0.000       6.7858401       15.859985       251.06369
0.000       6.9115038       15.121946       252.92724
0.000       7.0371675       14.494663       255.90103
0.000       7.1628313       14.170358       263.81850
0.000       7.2884950       13.725570       269.22428
0.000       7.4141587       13.331159       275.24776
0.000       7.5398224       12.851935       279.07577
0.000       7.6654861       12.343150       281.65363
0.000       7.7911498       12.073376       289.27017
0.000       7.9168135       11.716312       294.51841
0.000       8.0424772       11.437920       301.43025
0.000       8.2938046       10.543907       304.74264
0.000       8.5451320       9.9793672       315.44932
0.000       8.7964594       9.6435589       332.53036
0.000       9.0477868       9.1633503       343.83622
0.000       9.2991143       8.6340792       351.73132
0.000       9.5504417       8.1952485       361.66189
0.000       9.8017691       7.8221809       373.17412
0.000       10.053096       7.3804095       379.88336
0.000       10.304424       7.0597908       391.32108
0.000       10.555751       6.7405992       401.63931
0.000       10.807079       6.4404217       411.82197
0.000       11.058406       6.1367939       420.42584
0.000       11.309734       5.9149401       433.48865
0.000       11.561061       5.6244771       440.29676
0.000       11.812388       5.4295843       453.36709
0.000       12.063716       5.2117670       463.55209
0.000       12.315043       5.0439408       477.25233
0.000       12.566371       4.8220816       484.76852
0.000       12.817698       4.6501630       496.09921
0.000       13.069025       4.4806296       506.68600
0.000       13.320353       4.2949069       514.24633
0.000       13.571680       4.1765630       528.92020
0.000       13.823008       4.0248753       538.55534
0.000       14.074335       3.9152504       552.98514
0.000       14.325663       3.7460976       557.94770
0.000       14.576990       3.6450602       571.97695
0.000       14.828317       3.5043122       578.82684
0.000       15.079645       3.4184386       593.84263
0.000       15.330972       3.3118332       604.57168
0.000       15.582300       3.1715058       607.89759
0.000       15.833627       3.0636949       616.10821
0.000       16.084954       2.9681286       625.76674
0.000       16.587609       2.8474763       658.38779
0.000       17.090264       2.6550457       671.41118
0.000       17.592919       2.5178245       694.55943
0.000       18.095574       2.3455820       704.10584
0.000       18.598229       2.2347547       728.30762
0.000       19.100883       2.1015510       741.94302
0.000       19.603538       2.0178176       770.11494
0.000       20.106193       1.8802891       774.25572
0.000       20.608848       1.8581537       823.97311
0.000       21.111503       1.7234399       821.53079
0.000       21.614157       1.6794186       859.10087
0.000       22.116812       1.5766887       864.13939
0.000       22.619467       1.5429973       904.65403
0.000       23.122122       1.4705879       920.96753
0.000       23.624777       1.4015878       936.25408
0.000       24.127432       1.3495979       960.30222
0.000       24.630086       1.3056097       988.28328
0.000       25.132741       1.2421936       999.03136
0.000       25.635396       1.1924656       1017.7385
0.000       26.138051       1.1642939       1053.3009
0.000       26.640706       1.1122225       1065.3667
0.000       27.143361       1.0798336       1094.0015
0.000       27.646015       1.0392539       1112.4732
