# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.000       6.0318579       5.2010016       57.824322
1.000       6.1575216       5.0458213       59.678782
1.000       6.2831853       4.8109048       60.455612
1.000       6.4088490       4.6569754       62.103250
1.000       6.5345127       4.5104582       63.757392
1.000       6.6601764       4.3686416       65.384360
1.000       6.7858401       4.1525634       65.735111
1.000       6.9115038       4.0642462       67.977929
1.000       7.0371675       3.9686822       70.066472
1.000       7.1628313       3.7784440       70.345677
1.000       7.2884950       3.6821007       72.223661
1.000       7.4141587       3.5742545       73.797452
1.000       7.5398224       3.4429337       74.762233
1.000       7.6654861       3.3598868       76.667977
1.000       7.7911498       3.2144302       77.015639
1.000       7.9168135       3.1560821       79.335907
1.000       8.0424772       3.0812653       81.202399
1.000       8.2938046       2.8834458       83.338073
1.000       8.5451320       2.7499243       86.925527
1.000       8.7964594       2.6410204       91.067986
1.000       9.0477868       2.4524864       92.024601
1.000       9.2991143       2.3017329       93.766983
1.000       9.5504417       2.1909892       96.689845
1.000       9.8017691       2.1217851       101.22436
1.000       10.053096       2.0255393       104.25826
1.000       10.304424       1.9113110       105.94312
1.000       10.555751       1.8263443       108.82292
1.000       10.807079       1.7588931       112.46947
1.000       11.058406       1.7090505       117.08540
1.000       11.309734       1.6411021       120.27157
1.000       11.561061       1.5730257       123.14000
1.000       11.812388       1.5068871       125.82419
1.000       12.063716       1.4588866       129.75828
1.000       12.315043       1.4036753       132.81427
1.000       12.566371       1.3559543       136.31540
1.000       12.817698       1.3072965       139.46797
1.000       13.069025       1.2576495       142.21961
1.000       13.320353       1.2197274       146.04283
1.000       13.571680       1.1912303       150.85748
1.000       13.823008       1.1367406       152.10353
1.000       14.074335       1.1011421       155.52395
1.000       14.325663       1.0589131       157.71563
1.000       14.576990       1.0476521       164.39587
1.000       14.828317       1.0188567       168.29027
1.000       15.079645      0.97080461       168.64576
1.000       15.330972      0.95467929       174.27570
1.000       15.582300      0.91799640       175.95673
1.000       15.833627      0.90033472       181.05707
1.000       16.084954      0.87665655       184.82437
1.000       16.587609      0.81183048       187.70982
1.000       17.090264      0.79184205       200.24198
1.000       17.592919      0.74209930       204.71326
1.000       18.095574      0.70527399       211.71186
1.000       18.598229      0.68238243       222.38876
1.000       19.100883      0.65183407       230.12705
1.000       19.603538      0.61868398       236.12530
1.000       20.106193      0.59520672       245.09115
1.000       20.608848      0.57895246       256.72863
1.000       21.111503      0.55133737       262.81196
1.000       21.614157      0.52160975       266.82769
1.000       22.116812      0.50930987       279.13863
1.000       22.619467      0.49097032       287.85422
1.000       23.122122      0.46671195       292.28211
1.000       23.624777      0.44667140       298.37439
1.000       24.127432      0.43693586       310.90036
1.000       24.630086      0.42309345       320.26123
1.000       25.132741      0.40559408       326.19811
1.000       25.635396      0.39411240       336.36473
1.000       26.138051      0.38334827       346.80341
1.000       26.640706      0.36914959       353.59802
1.000       27.143361      0.35988077       364.60258
1.000       27.646015      0.34900424       373.59289
1.000       28.148670      0.33906261       383.11029
1.000       28.651325      0.32448926       386.63816
1.000       29.153980      0.32129456       403.33617
1.000       29.656635      0.31394958       414.85446
1.000       30.159289      0.30262517       420.57032
1.000       30.661944      0.29678637       433.42432
1.000       31.164599      0.28829135       442.06539
1.000       31.667254      0.27982218       450.17732
1.000       32.169909      0.27429779       462.63881
1.000       33.175218      0.26630975       492.60487
1.000       34.180528      0.24579728       497.26013
1.000       35.185838      0.23826662       525.82005
1.000       36.191147      0.22876423       549.37062
1.000       37.196457      0.21460567       559.52072
1.000       38.201767      0.20879377       589.70953
1.000       39.207076      0.19986677       610.24499
1.000       40.212386      0.19256086       634.33372
1.000       41.217696      0.18582711       659.22014
1.000       42.223005      0.17849438       680.67883
1.000       43.228315      0.17341629       709.68408
1.000       44.233625      0.16471835       722.22050
1.000       45.238934      0.15567322       730.16542
1.000       46.244244      0.15708011       786.98149
1.000       47.249554      0.14968781       799.92601
1.000       48.254863      0.14391942       819.24335
1.000       49.260173      0.13999254       847.74052
1.000       50.265482      0.13748283       884.56204
1.000       51.270792      0.12886484       879.86246
1.000       52.276102      0.12821212       927.91658
1.000       53.281411      0.12351065       946.45908
1.000       54.286721      0.11826395       958.52505
1.000       55.292031      0.11610189       994.25358
1.000       56.297340      0.11337480       1024.8267
1.000       57.302650      0.11090584       1057.1796
1.000       58.307960      0.10671470       1071.7119
1.000       59.313269      0.10538919       1114.0942
1.000       60.318579      0.10159825       1129.5613
1.000       61.323889      0.10035078       1172.4115
1.000       62.329198     0.096914630       1188.8696
1.000       63.334508     0.096227538       1238.4852
1.000       64.339818     0.090238101       1217.5861
1.000       66.350437     0.089249236       1320.7059
1.000       68.361056     0.084571511       1368.7390
1.000       70.371675     0.079126521       1396.9665
1.000       72.382295     0.077063614       1480.5282
1.000       74.392914     0.073570536       1534.5071
1.000       76.403533     0.069573241       1572.0010
1.000       78.414153     0.066273746       1618.8072
1.000       80.424772     0.065521864       1726.7363
1.000       82.435391     0.061387703       1742.1789
1.000       84.446011     0.059262815       1807.9647
1.000       86.456630     0.058182411       1904.8329
1.000       88.467249     0.056242066       1972.7820
1.000       90.477868     0.055017991       2064.4390
1.000       92.488488     0.052041246       2085.8400
1.000       94.499107     0.052072382       2226.1828
1.000       96.509726     0.047895743       2181.1243
1.000       98.520346     0.046660736       2260.4746
1.000       100.53096     0.044905441       2311.3663
1.000       102.54158     0.044729339       2443.2213
1.000       104.55220     0.041848220       2422.9632
1.000       106.56282     0.043322855       2655.8557
1.000       108.57344     0.040436821       2621.9118
1.000       110.58406     0.039505347       2706.4733
1.000       112.59468     0.037978589       2746.3932
1.000       114.60530     0.037995048       2897.4194
1.000       116.61592     0.035773075       2874.0880
1.000       118.62654     0.034922336       2953.3786
1.000       120.63716     0.033795386       3005.8753
1.000       122.64778     0.033172369       3100.4575
1.000       124.65840     0.032214637       3161.4630
1.000       126.66902     0.032176614       3313.0027
1.000       128.67964     0.030605750       3303.7163
1.000       132.70087     0.029731321       3519.7013
1.000       136.72211     0.027846721       3605.4593
1.000       140.74335     0.026749349       3778.0451
1.000       144.76459     0.025115127       3860.0477
1.000       148.78583     0.024661820       4115.0971
1.000       152.80707     0.024238949       4381.4146
1.000       156.82831     0.022353842       4368.1323
1.000       160.84954     0.022232975       4687.3496
1.000       164.87078     0.021303607       4836.7596
1.000       168.89202     0.019900188       4856.8517
1.000       172.91326     0.019748799       5172.4447
1.000       176.93450     0.019487283       5468.3852
1.000       180.95574     0.018268444       5483.8918
1.000       184.97698     0.017296641       5546.0662
1.000       188.99821     0.016611097       5681.2209
1.000       193.01945     0.015838791       5770.2620
1.000       197.04069     0.015786295       6118.1235
1.000       201.06193     0.015128301       6229.4535
1.000       205.08317     0.015594250       6814.3560
1.000       209.10441     0.014057561       6511.3314
1.000       213.12565     0.013491539       6616.6610
1.000       217.14688     0.013066280       6777.7109
1.000       221.16812     0.012996129       7122.8186
1.000       225.18936     0.012914923       7471.4634
1.000       229.21060     0.012750401       7778.5416
1.000       233.23184     0.011992352       7707.9367
1.000       237.25308     0.011472369       7761.7372
1.000       241.27432     0.011124636       7915.7007
1.000       245.29555     0.011024864       8243.5171
1.000       249.31679     0.010485846       8232.4357
1.000       253.33803     0.010589265       8722.4250
1.000       257.35927     0.010244012       8846.2621
1.000       265.40175     0.010075701       9542.3836
1.000       273.44422    0.0094160714       9753.1806
1.000       281.48670    0.0090478436       10223.250
1.000       289.52918    0.0071174807       8751.3202
1.000       297.57166    0.0083899726       11199.677
1.000       305.61413    0.0076593458       11075.982
1.000       313.65661    0.0073428305       11478.816
1.000       321.69909    0.0081886536       13811.226
1.000       329.74156    0.0070092606       12731.030
1.000       337.78404    0.0067939423       13265.068
1.000       345.82652    0.0061250729       12833.834
1.000       353.86900    0.0061726482       13857.004
1.000       361.91147    0.0062340736       14970.946
1.000       369.95395    0.0058840410       15093.465
1.000       377.99643    0.0050574997       13837.869
1.000       386.03891    0.0054821705       15977.765
1.000       394.08138    0.0058970799       18283.740
1.000       402.12386    0.0055243178       18198.200
1.000       410.16634    0.0044989496       15727.563
1.000       418.20881    0.0049769985       18442.395
1.000       426.25129    0.0051015636       20015.696
1.000       434.29377    0.0046531247       19309.265
1.000       442.33625    0.0042271124       18534.106
1.000       450.37872    0.0039487968       18275.474
1.000       458.42120    0.0040696884       19862.115
1.000       466.46368    0.0040697503       20926.255
1.000       474.50615    0.0032607570       17648.762
1.000       482.54863    0.0032142955       18296.976
1.000       490.59111    0.0039118535       23399.785
1.000       498.63359    0.0036571366       22969.737
1.000       506.67606    0.0033121077       21825.584
1.000       514.71854    0.0029234862       20196.715
0.750     0.015707963       4798.7743   0.00094223713
0.750     0.031415927       11345.949     0.017822174
0.750     0.047123890       5655.2870     0.029981151
0.750     0.062831853       4904.8850     0.061636603
0.750     0.078539816       3653.9933     0.089682487
0.750     0.094247780       2743.9662      0.11637572
0.750      0.10995574       2243.2413      0.15107758
0.750      0.12566371       1972.7125      0.19831869
0.750      0.14137167       1493.5640      0.21378698
0.750      0.15707963       1318.4103      0.25886926
0.750      0.17278760       1177.1172      0.30762926
0.750      0.18849556       1034.9656      0.35115555
0.750      0.20420352       929.87528      0.40112954
0.750      0.21991149       842.21755      0.45377261
0.750      0.23561945       744.71858      0.49350988
0.750      0.25132741       701.25294      0.56398108
0.750      0.26703538       611.93826      0.59031560
0.750      0.28274334       577.25339      0.66101893
0.750      0.29845130       522.05775      0.70308727
0.750      0.31415927       486.97125      0.76493265
0.750      0.32986723       452.94372      0.82362973
0.750      0.34557519       407.35213      0.85166329
0.750      0.36128316       395.46360      0.94475656
0.750      0.37699112       373.09321       1.0127004
0.750      0.39269908       344.35905       1.0564803
0.750      0.40840704       330.88753       1.1419059
0.750      0.42411501       311.27073       1.2029829
0.750      0.43982297       292.44574       1.2605187
0.750      0.45553093       278.04170       1.3314775
0.750      0.47123890       269.66673       1.4296214
0.750      0.48694686       252.46399       1.4767753
0.750      0.50265482       245.35065       1.5785816
0.750      0.51836279       234.25697       1.6529672
0.750      0.53407075       225.00340       1.7364238
0.750      0.54977871       219.03152       1.8439139
0.750      0.56548668       208.46635       1.9097361
0.750      0.58119464       205.97810       2.0485950
0.750      0.59690260       196.57962       2.1179669
0.750      0.61261057       192.40655       2.2410088
0.750      0.62831853       184.97220       2.3244292
0.750      0.64402649       178.55438       2.4163062
0.750      0.65973446       172.08095       2.5032865
0.750      0.67544242       169.14166       2.6404981
0.750      0.69115038       164.83676       2.7570331
0.750      0.70685835       158.25201       2.8315007
0.750      0.72256631       154.48777       2.9525515
0.750      0.73827427       148.32801       3.0237551
0.750      0.75398224       146.03531       3.1711113
0.750      0.76969020       142.85267       3.2999434
0.750      0.78539816       140.41590       3.4463246
0.750      0.80110613       136.12811       3.5455878
0.750      0.81681409       132.25348       3.6512960
0.750      0.83252205       128.91207       3.7683486
0.750      0.84823002       128.12488       3.9613629
0.750      0.86393798       123.23246       4.0257156
0.750      0.87964594       120.39434       4.1514521
0.750      0.89535391       117.06080       4.2566304
0.750      0.91106187       116.06602       4.4465067
0.750      0.92676983       113.92309       4.5940708
0.750      0.94247780       111.61381       4.7337091
0.750      0.95818576       109.92315       4.8990125
0.750      0.97389372       107.83618       5.0462580
0.750      0.98960169       106.54076       5.2307904
0.750       1.0053096       103.78856       5.3421895
0.750       1.0367256       99.045250       5.5910754
0.750       1.0681415       95.729082       5.9101775
0.750       1.0995574       91.563927       6.1666375
0.750       1.1309734       91.943150       6.7382444
0.750       1.1623893       87.600044       6.9699453
0.750       1.1938052       84.130725       7.2514574
0.750       1.2252211       82.488286       7.6860991
0.750       1.2566371       79.008989       7.9428499
0.750       1.2880530       77.242247       8.3623116
0.750       1.3194689       74.523766       8.6728642
0.750       1.3508848       73.074788       9.1262593
0.750       1.3823008       71.417221       9.5561037
0.750       1.4137167       69.298168       9.9192577
0.750       1.4451326       68.038731       10.402784
0.750       1.4765485       65.186302       10.630894
0.750       1.5079645       63.544672       11.038822
0.750       1.5393804       61.990481       11.456003
0.750       1.5707963       60.469888       11.873235
0.750       1.6022123       59.369967       12.370784
0.750       1.6336282       57.492600       12.698191
0.750       1.6650441       56.295873       13.165096
0.750       1.6964600       55.585737       13.748791
0.750       1.7278760       53.891103       14.083968
0.750       1.7592919       52.142549       14.383885
0.750       1.7907078       51.306966       14.925221
0.750       1.8221237       50.169218       15.375923
0.750       1.8535397       48.678433       15.704080
0.750       1.8849556       47.995964       16.284647
0.750       1.9163715       46.855744       16.705990
0.750       1.9477874       46.002683       17.221783
0.750       1.9792034       45.685065       17.943856
0.750       2.0106193       43.957630       18.100646
0.750       2.0734512       41.453524       18.720314
0.750       2.1362830       40.601485       20.053424
0.750       2.1991149       38.606088       20.800309
0.750       2.2619467       37.059154       21.727655
0.750       2.3247786       36.043260       22.942414
0.750       2.3876104       34.534049       23.812673
0.750       2.4504423       32.901666       24.525709
0.750       2.5132741       32.008076       25.742422
0.750       2.5761060       30.567625       26.474217
0.750       2.6389378       29.793315       27.738091
0.750       2.7017697       29.111601       29.085821
0.750       2.7646015       27.119298       29.029953
0.750       2.8274334       26.942308       30.851921
0.750       2.8902652       25.461108       31.143016
0.750       2.9530971       25.626537       33.434386
0.750       3.0159289       24.063365       33.441822
0.750       3.0787608       23.190028       34.284623
0.750       3.1415927       22.822748       35.849888
0.750       3.2044245       21.766001       36.282653
0.750       3.2672564       20.976183       37.063495
0.750       3.3300882       20.418501       38.199821
0.750       3.3929201       19.686779       38.955233
0.750       3.4557519       19.299709       40.350478
0.750       3.5185838       18.635057       41.124883
0.750       3.5814156       18.040920       41.984899
0.750       3.6442475       17.570602       43.080474
0.750       3.7070793       16.958367       43.767316
0.750       3.7699112       16.539186       44.892910
0.750       3.8327430       15.977278       45.572427
0.750       3.8955749       15.461234       46.305128
0.750       3.9584067       15.111094       47.481827
0.750       4.0212386       14.601204       48.099266
0.750       4.1469023       13.848495       50.031582
0.750       4.2725660       13.152139       51.967640
0.750       4.3982297       12.712414       54.793876
0.750       4.5238934       11.885869       55.749157
0.750       4.6495571       11.465752       58.385847
0.750       4.7752208       10.957825       60.447037
0.750       4.9008845       10.294404       61.389613
0.750       5.0265482       9.8394279       63.306700
0.750       5.1522120       9.4410932       65.414452
0.750       5.2778757       8.9619994       66.750209
0.750       5.4035394       8.3205354       66.505336
0.750       5.5292031       8.2058503       70.271864
0.750       5.6548668       7.8212497       71.649562
0.750       5.7805305       7.4748968       73.143973
0.750       5.9061942       7.2614324       75.790666
0.750       6.0318579       6.9747394       77.544598
0.750       6.1575216       6.6962602       79.199131
0.750       6.2831853       6.4297038       80.798040
0.750       6.4088490       6.1928827       82.585392
0.750       6.5345127       5.9529898       84.148236
0.750       6.6601764       5.7327439       85.800536
0.750       6.7858401       5.6305284       89.131309
0.750       6.9115038       5.3903956       90.158891
0.750       7.0371675       5.2248074       92.243169
0.750       7.1628313       5.0637041       94.274175
0.750       7.2884950       4.8796767       95.713871
0.750       7.4141587       4.7045439       97.134477
0.750       7.5398224       4.5591607       99.000754
0.750       7.6654861       4.3787941       99.918034
0.750       7.7911498       4.2962444       102.93520
0.750       7.9168135       4.1455129       104.20769
0.750       8.0424772       4.0407160       106.48737
0.750       8.2938046       3.8401035       110.98763
0.750       8.5451320       3.5461304       112.09372
0.750       8.7964594       3.3234378       114.59918
0.750       9.0477868       3.1953504       119.89907
0.750       9.2991143       3.0416072       123.90766
0.750       9.5504417       2.9353918       129.54084
0.750       9.8017691       2.8182715       134.45176
0.750       10.053096       2.6664950       137.24944
0.750       10.304424       2.5546601       141.60368
0.750       10.555751       2.4473687       145.82672
0.750       10.807079       2.3443826       149.90762
0.750       11.058406       2.2537922       154.40514
0.750       11.309734       2.1003491       153.92844
0.750       11.561061       2.0430037       159.93094
0.750       11.812388       1.9983573       166.86165
0.750       12.063716       1.8999710       168.98981
0.750       12.315043       1.8347547       173.60255
0.750       12.566371       1.7657984       177.51742
0.750       12.817698       1.7004882       181.41534
0.750       13.069025       1.6342895       184.81144
0.750       13.320353       1.5944959       190.91536
0.750       13.571680       1.5187277       192.33177
0.750       13.823008       1.4692803       196.59957
0.750       14.074335       1.4432262       203.83950
0.750       14.325663       1.3878134       206.70238
0.750       14.576990       1.3379930       209.95570
0.750       14.828317       1.3274464       219.26175
0.750       15.079645       1.2648963       219.73463
0.750       15.330972       1.2266771       223.92862
0.750       15.582300       1.1905776       228.20367
0.750       15.833627       1.1544206       232.15367
0.750       16.084954       1.1173467       235.56876
0.750       16.587609       1.0538675       243.67315
0.750       17.090264      0.99985066       252.84345
0.750       17.592919      0.95818406       264.32175
0.750       18.095574      0.91284158       274.02030
0.750       18.598229      0.88499260       288.41951
0.750       19.100883      0.84091564       296.88144
0.750       19.603538      0.80017809       305.39386
0.750       20.106193      0.75477938       310.79915
0.750       20.608848      0.72534512       321.64447
0.750       21.111503      0.70310232       335.15540
0.750       21.614157      0.67180545       343.65979
0.750       22.116812      0.63889294       350.15953
0.750       22.619467      0.61837825       362.55306
0.750       23.122122      0.59559661       372.99717
0.750       23.624777      0.57068408       381.21428
0.750       24.127432      0.56287474       400.51178
0.750       24.630086      0.53371769       403.99842
0.750       25.132741      0.52144108       419.36780
0.750       25.635396      0.50481010       430.84236
0.750       26.138051      0.47511800       429.82467
0.750       26.640706      0.47085701       451.02070
0.750       27.143361      0.44695981       452.82415
0.750       27.646015      0.43862664       469.52951
0.750       28.148670      0.43442987       490.86671
0.750       28.651325      0.42241441       503.31876
0.750       29.153980      0.40791246       512.07170
0.750       29.656635      0.39007979       515.45328
0.750       30.159289      0.38427923       534.04824
0.750       30.661944      0.37685309       550.35309
0.750       31.164599      0.36483754       559.44115
0.750       31.667254      0.35763788       575.36705
0.750       32.169909      0.34122367       575.51798
0.750       33.175218      0.33340825       616.71992
0.750       34.180528      0.31462609       636.50424
0.750       35.185838      0.30061435       663.41251
0.750       36.191147      0.28133863       675.62652
0.750       37.196457      0.27155424       707.99726
0.750       38.201767      0.25681659       725.34341
0.750       39.207076      0.24797958       757.14585
0.750       40.212386      0.24304036       800.62323
0.750       41.217696      0.23345685       828.18623
0.750       42.223005      0.22361603       852.74781
0.750       43.228315      0.21105051       863.69734
0.750       44.233625      0.20619975       904.09897
0.750       45.238934      0.20223083       948.53795
0.750       46.244244      0.19523552       978.14251
0.750       47.249554      0.18678229       998.15750
0.750       48.254863      0.18537948       1055.2495
0.750       49.260173      0.17595904       1065.5397
0.750       50.265482      0.16943215       1090.1234
0.750       51.270792      0.16494316       1126.1977
0.750       52.276102      0.16107835       1165.7811
0.750       53.281411      0.15851323       1214.6830
0.750       54.286721      0.15210173       1232.7790
0.750       55.292031      0.14945627       1279.8882
0.750       56.297340      0.14336195       1295.8890
0.750       57.302650      0.13987032       1333.2756
0.750       58.307960      0.13637571       1369.5908
0.750       59.313269      0.13397203       1416.2502
0.750       60.318579      0.12995661       1444.8473
0.750       61.323889      0.12749068       1489.4906
0.750       62.329198      0.12410614       1522.4329
0.750       63.334508      0.11799562       1518.6488
0.750       64.339818      0.11920810       1608.4794
0.750       66.350437      0.11175433       1653.7352
0.750       68.361056      0.10634566       1721.1405
0.750       70.371675      0.10300504       1818.5382
0.750       72.382295     0.098482189       1892.0168
0.750       74.392914     0.095181876       1985.2684
0.750       76.403533     0.092516974       2090.4126
0.750       78.414153     0.086168929       2104.7684
0.750       80.424772     0.084419630       2224.7603
0.750       82.435391     0.080880450       2295.3818
0.750       84.446011     0.077034394       2350.1325
0.750       86.456630     0.075117230       2459.2616
0.750       88.467249     0.071762728       2517.1945
0.750       90.477868     0.069379581       2603.3287
0.750       92.488488     0.068635220       2750.9350
0.750       94.499107     0.066812029       2856.3277
0.750       96.509726     0.064104680       2919.2632
0.750       98.520346     0.061768018       2992.3453
0.750       100.53096     0.059574123       3066.3906
0.750       102.54158     0.057484032       3139.9125
0.750       104.55220     0.054853555       3175.9570
0.750       106.56282     0.054666710       3351.2772
0.750       108.57344     0.052300720       3391.1636
0.750       110.58406     0.051805762       3549.1629
0.750       112.59468     0.051251871       3706.2405
0.750       114.60530     0.049564038       3779.6453
0.750       116.61592     0.046407517       3728.4825
0.750       118.62654     0.044919126       3798.8061
0.750       120.63716     0.044213182       3932.4691
0.750       122.64778     0.043604225       4075.4716
0.750       124.65840     0.042691447       4189.6307
0.750       126.66902     0.041953830       4319.6947
0.750       128.67964     0.041414552       4470.4649
0.750       132.70087     0.038801736       4593.4899
0.750       136.72211     0.035649105       4615.6744
0.750       140.74335     0.035128657       4961.5282
0.750       144.76459     0.033063608       5081.6825
0.750       148.78583     0.032116670       5359.0211
0.750       152.80707     0.029941487       5412.2013
0.750       156.82831     0.030010143       5864.2391
0.750       160.84954     0.029044059       6123.3216
0.750       164.87078     0.026815238       6088.1174
0.750       168.89202     0.024928775       6084.1315
0.750       172.91326     0.025646622       6717.1542
0.750       176.93450     0.023298393       6537.8323
0.750       180.95574     0.022501860       6754.6949
0.750       184.97698     0.022552807       7231.4250
0.750       188.99821     0.021763864       7443.5372
0.750       193.01945     0.019908406       7252.8717
0.750       197.04069     0.019880860       7705.0099
0.750       201.06193     0.019673532       8101.0653
0.750       205.08317     0.017694213       7731.9949
0.750       209.10441     0.018249078       8452.8028
0.750       213.12565     0.017714694       8687.8247
0.750       217.14688     0.017165626       8904.1138
0.750       221.16812     0.016465109       9024.0702
0.750       225.18936     0.016048301       9284.1664
0.750       229.21060     0.014624691       8921.9759
0.750       233.23184     0.014808185       9517.7785
0.750       237.25308     0.013814585       9346.3850
0.750       241.27432     0.014937352       10628.627
0.750       245.29555     0.014065796       10517.284
0.750       249.31679     0.013698556       10754.733
0.750       253.33803     0.013617592       11216.872
0.750       257.35927     0.012550541       10838.075
0.750       265.40175     0.012490596       11829.455
0.750       273.44422     0.012349518       12791.649
0.750       281.48670     0.011844928       13383.704
0.750       289.52918     0.010710029       13168.548
0.750       297.57166    0.0096275410       12851.692
0.750       305.61413     0.010233427       14798.295
0.750       313.65661     0.010170257       15898.844
0.750       321.69909    0.0084852379       14311.454
0.750       329.74156    0.0082861536       15050.271
0.750       337.78404    0.0078003774       15230.118
0.750       345.82652    0.0091022334       19071.862
0.750       353.86900    0.0071452341       16040.366
0.750       361.91147    0.0073221119       17583.838
0.750       369.95395    0.0073558511       18868.883
0.750       377.99643    0.0071116108       19458.140
0.750       386.03891    0.0066540339       19393.156
0.750       394.08138    0.0062763539       19459.668
0.750       402.12386    0.0055903592       18415.754
0.750       410.16634    0.0060414551       21119.900
0.750       418.20881    0.0050615396       18755.664
0.750       426.25129    0.0056208908       22053.246
0.750       434.29377    0.0054626098       22668.419
0.750       442.33625    0.0048885469       21434.217
0.750       450.37872    0.0043409950       20090.611
0.750       458.42120    0.0045191822       22055.870
0.750       466.46368    0.0045533713       23412.987
0.750       474.50615    0.0044068145       23851.768
0.750       482.54863    0.0045706301       26017.742
0.750       490.59111    0.0043449070       25990.208
0.750       498.63359    0.0043091260       27064.751
0.750       506.67606    0.0041579228       27399.197
0.750       514.71854    0.0038496610       26595.134
0.500     0.015707963       6067.8280    0.0011914152
0.500     0.031415927       14361.051     0.022558286
0.500     0.047123890       7134.7542     0.037824454
0.500     0.062831853       6215.3486     0.078104374
0.500     0.078539816       4636.4241      0.11379497
0.500     0.094247780       3484.9622      0.14780248
0.500      0.10995574       2851.3366      0.19203151
0.500      0.12566371       2485.9153      0.24991147
0.500      0.14137167       1912.8950      0.27380953
0.500      0.15707963       1700.8471      0.33396055
0.500      0.17278760       1523.5604      0.39816916
0.500      0.18849556       1325.1891      0.44962606
0.500      0.20420352       1205.7295      0.52012754
0.500      0.21991149       1092.4497      0.58859346
0.500      0.23561945       970.83520      0.64335278
0.500      0.25132741       914.88889      0.73579731
0.500      0.26703538       803.57800      0.77518381
0.500      0.28274334       761.10185      0.87154573
0.500      0.29845130       694.10543      0.93479447
0.500      0.31415927       650.50654       1.0218133
0.500      0.32986723       607.30951       1.1043274
0.500      0.34557519       551.46921       1.1529732
0.500      0.36128316       533.08280       1.2735267
0.500      0.37699112       506.43566       1.3746366
0.500      0.39269908       471.05110       1.4451667
0.500      0.40840704       449.71473       1.5519833
0.500      0.42411501       428.13130       1.6546196
0.500      0.43982297       404.99474       1.7456347
0.500      0.45553093       380.59196       1.8225669
0.500      0.47123890       372.56613       1.9751361
0.500      0.48694686       349.41056       2.0438593
0.500      0.50265482       341.35410       2.1962661
0.500      0.51836279       326.72290       2.3054265
0.500      0.53407075       313.94434       2.4228097
0.500      0.54977871       303.56570       2.5555637
0.500      0.56548668       291.14267       2.6671243
0.500      0.58119464       289.07543       2.8750556
0.500      0.59690260       277.27666       2.9874043
0.500      0.61261057       272.57862       3.1747936
0.500      0.62831853       261.69019       3.2884960
0.500      0.64402649       253.43773       3.4296732
0.500      0.65973446       245.85969       3.5765565
0.500      0.67544242       241.23266       3.7659224
0.500      0.69115038       235.35515       3.9365125
0.500      0.70685835       227.70362       4.0741533
0.500      0.72256631       220.47176       4.2136295
0.500      0.73827427       212.01392       4.3220307
0.500      0.75398224       209.25145       4.5438301
0.500      0.76969020       204.41766       4.7221147
0.500      0.78539816       203.00552       4.9825051
0.500      0.80110613       196.40336       5.1155147
0.500      0.81681409       190.33919       5.2549445
0.500      0.83252205       186.23095       5.4438903
0.500      0.84823002       185.46343       5.7341553
0.500      0.86393798       178.89429       5.8440570
0.500      0.87964594       175.05252       6.0361822
0.500      0.89535391       169.69757       6.1706380
0.500      0.91106187       168.30545       6.4478071
0.500      0.92676983       165.90317       6.6902231
0.500      0.94247780       161.84572       6.8641201
0.500      0.95818576       160.06346       7.1336466
0.500      0.97389372       156.73666       7.3345852
0.500      0.98960169       154.98527       7.6092521
0.500       1.0053096       151.82037       7.8144758
0.500       1.0367256       144.51107       8.1576077
0.500       1.0681415       139.91308       8.6380346
0.500       1.0995574       134.07376       9.0295849
0.500       1.1309734       134.49364       9.8566450
0.500       1.1623893       129.79594       10.327285
0.500       1.1938052       124.16064       10.701745
0.500       1.2252211       120.87485       11.262885
0.500       1.2566371       116.02805       11.664412
0.500       1.2880530       114.29992       12.374207
0.500       1.3194689       110.38714       12.846541
0.500       1.3508848       107.48541       13.423778
0.500       1.3823008       104.94642       14.042535
0.500       1.4137167       102.27650       14.639736
0.500       1.4451326       99.387732       15.195890
0.500       1.4765485       94.672800       15.439693
0.500       1.5079645       92.697920       16.103252
0.500       1.5393804       90.970056       16.811504
0.500       1.5707963       89.267361       17.527605
0.500       1.6022123       87.240172       18.178034
0.500       1.6336282       83.571168       18.458074
0.500       1.6650441       82.110103       19.201895
0.500       1.6964600       80.501690       19.911600
0.500       1.7278760       78.490665       20.512848
0.500       1.7592919       75.716226       20.886848
0.500       1.7907078       74.553866       21.687756
0.500       1.8221237       72.930987       22.351977
0.500       1.8535397       70.997671       22.904458
0.500       1.8849556       69.514376       23.585672
0.500       1.9163715       68.192872       24.313549
0.500       1.9477874       66.053933       24.728264
0.500       1.9792034       66.369120       26.067992
0.500       2.0106193       63.687550       26.224930
0.500       2.0734512       60.835664       27.473243
0.500       2.1362830       58.346067       28.817626
0.500       2.1991149       55.906442       30.121448
0.500       2.2619467       53.538982       31.389723
0.500       2.3247786       51.318416       32.665423
0.500       2.3876104       50.252775       34.651393
0.500       2.4504423       46.795572       34.882568
0.500       2.5132741       46.322634       37.254872
0.500       2.5761060       44.320125       38.385077
0.500       2.6389378       42.116583       39.211266
0.500       2.7017697       40.892443       40.856230
0.500       2.7646015       38.372477       41.075961
0.500       2.8274334       38.423459       43.999108
0.500       2.8902652       36.422029       44.549978
0.500       2.9530971       35.360943       46.134654
0.500       3.0159289       33.621377       46.724975
0.500       3.0787608       33.127400       48.976242
0.500       3.1415927       31.562484       49.578235
0.500       3.2044245       31.185269       51.984023
