# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       18.095574      0.19001180       57.038473
2.250       18.598229      0.17982466       58.604944
2.250       19.100883      0.17036781       60.147580
2.250       19.603538      0.16150617       61.640019
2.250       20.106193      0.15206202       62.615312
2.250       20.608848      0.14676684       65.081767
2.250       21.111503      0.13876892       66.148488
2.250       21.614157      0.13277892       67.922605
2.250       22.116812      0.12825648       70.293827
2.250       22.619467      0.12422346       72.831792
2.250       23.122122      0.11805912       73.935475
2.250       23.624777      0.11270969       75.289543
2.250       24.127432      0.10801399       76.857021
2.250       24.630086      0.10460592       79.181614
2.250       25.132741      0.10049119       80.819811
2.250       25.635396     0.096743480       82.568056
2.250       26.138051     0.093400051       84.496159
2.250       26.640706     0.089574832       85.801215
2.250       27.143361     0.085957793       87.085602
2.250       27.646015     0.082818995       88.653901
2.250       28.148670     0.080704543       91.188882
2.250       28.651325     0.078958672       94.081499
2.250       29.153980     0.076240563       95.708366
2.250       29.656635     0.073033939       96.507394
2.250       30.159289     0.071174693       98.914322
2.250       30.661944     0.068916363       100.64488
2.250       31.164599     0.066765954       102.37878
2.250       31.667254     0.065153878       104.81942
2.250       32.169909     0.063206023       106.60516
2.250       33.175218     0.060319544       111.57572
2.250       34.180528     0.056353763       114.00647
2.250       35.185838     0.053033665       117.03765
2.250       36.191147     0.050686535       121.72223
2.250       37.196457     0.047863334       124.78947
2.250       38.201767     0.045503329       128.51794
2.250       39.207076     0.042209113       128.87535
2.250       40.212386     0.041716569       137.42267
2.250       41.217696     0.039839633       141.33077
2.250       42.223005     0.037585273       143.32944
2.250       43.228315     0.036507376       149.40179
2.250       44.233625     0.034124793       149.62283
2.250       45.238934     0.033228428       155.85371
2.250       46.244244     0.032233436       161.49159
2.250       47.249554     0.030865697       164.94512
2.250       48.254863     0.029408513       167.40429
2.250       49.260173     0.027743305       168.00270
2.250       50.265482     0.027490512       176.87346
2.250       51.270792     0.026494642       180.89993
2.250       52.276102     0.025544763       184.87650
2.250       53.281411     0.024990115       191.49864
2.250       54.286721     0.023458555       190.13075
2.250       55.292031     0.022667056       194.11227
2.250       56.297340     0.021887614       197.84830
2.250       57.302650     0.021350706       203.51978
2.250       58.307960     0.020727431       208.16096
2.250       59.313269     0.019995865       211.38104
2.250       60.318579     0.019399875       215.68626
2.250       61.323889     0.018744475       218.99419
2.250       62.329198     0.018278342       224.22378
2.250       63.334508     0.017624615       226.83554
2.250       64.339818     0.016963562       228.88998
2.250       66.350437     0.016320949       241.51663
2.250       68.361056     0.015461165       250.22965
2.250       70.371675     0.014197473       250.65421
2.250       72.382295     0.014053075       269.98439
2.250       74.392914     0.013067471       272.55647
2.250       76.403533     0.012499674       282.42900
2.250       78.414153     0.012010480       293.36883
2.250       80.424772     0.011151150       293.87284
2.250       82.435391     0.010171993       288.68048
2.250       84.446011     0.010089357       307.80182
2.250       86.456630    0.0095542631       312.79684
2.250       88.467249    0.0092850519       325.68831
2.250       90.477868    0.0089788394       336.91283
2.250       92.488488    0.0085998374       344.68591
2.250       94.499107    0.0081914257       350.19736
2.250       96.509726    0.0077326794       352.13850
2.250       98.520346    0.0076158202       368.94763
2.250       100.53096    0.0071417448       367.59885
2.250       102.54158    0.0068526219       374.30627
2.250       104.55220    0.0066318230       383.97483
2.250       106.56282    0.0064130200       393.14251
2.250       108.57344    0.0061804101       400.73601
2.250       110.58406    0.0059349480       406.59757
2.250       112.59468    0.0056265683       406.88106
2.250       114.60530    0.0057682340       439.87293
2.250       116.61592    0.0054716067       439.60098
2.250       118.62654    0.0051718621       437.38388
2.250       120.63716    0.0049117491       436.86749
2.250       122.64778    0.0047581657       444.72226
2.250       124.65840    0.0047001488       461.26072
2.250       126.66902    0.0045607150       469.58518
2.250       128.67964    0.0042924113       463.34134
2.250       132.70087    0.0041498954       491.27963
2.250       136.72211    0.0038277330       495.59643
2.250       140.74335    0.0034788522       491.34880
2.250       144.76459    0.0031745858       487.91521
2.250       148.78583    0.0031368030       523.41022
2.250       152.80707    0.0030450841       550.42717
2.250       156.82831    0.0028000895       547.16149
2.250       160.84954    0.0027565012       581.14960
2.250       164.87078    0.0024392895       553.81498
2.250       168.89202    0.0025237515       615.94829
2.250       172.91326    0.0021810388       571.23990
2.250       176.93450    0.0022117493       620.64566
2.250       180.95574    0.0020048123       601.81228
2.250       184.97698    0.0019508896       625.54127
2.250       188.99821    0.0018500625       632.74652
2.250       193.01945    0.0017572889       640.20147
2.250       197.04069    0.0017560288       680.56509
2.250       201.06193    0.0016659258       685.98632
2.250       205.08317    0.0015894527       694.55704
2.250       209.10441    0.0013813509       639.82885
2.250       213.12565    0.0012754882       625.53821
2.250       217.14688    0.0012241427       634.98446
2.250       221.16812    0.0012754721       699.05092
2.250       225.18936    0.0011841396       685.04135
2.250       229.21060    0.0011919079       727.13838
2.250       233.23184    0.0011130109       715.37405
2.250       237.25308    0.0010107734       683.84810
2.250       241.27432    0.0010575663       752.50804
2.250       245.29555   0.00096735830       723.31364
2.250       249.31679   0.00096293512       756.00015
2.250       253.33803   0.00090040565       741.66818
2.250       257.35927   0.00078003501       673.60268
2.250       265.40175   0.00088574733       838.86379
2.250       273.44422   0.00072519796       751.16111
2.250       281.48670   0.00071912944       812.55165
2.250       289.52918   0.00055467525       682.00265
2.250       297.57166   0.00063556136       848.40346
2.250       305.61413   0.00043107874       623.37182
2.250       313.65661   0.00041541273       649.40165
2.250       321.69909   0.00050853332       857.70741
2.250       329.74156   0.00047049658       854.57034
2.250       337.78404   0.00031171183       608.61259
2.250       345.82652   0.00042602792       892.65410
2.250       353.86900   0.00038894759       873.15006
2.250       361.91147   0.00031396206       753.97073
2.250       369.95395   0.00024410614       626.16958
2.250       377.99643   0.00028590967       782.27993
2.250       386.03891   0.00025903076       754.94416
2.250       394.08138   0.00029657783       919.53169
2.250       402.12386   0.00023539609       775.44148
2.250       410.16634   0.00031555900       1103.1406
2.250       418.20881   0.00019670104       728.88072
2.250       426.25129   0.00023750350       931.83151
2.250       434.29377   0.00024171899       1003.0714
2.250       442.33625   0.00016511515       723.96031
2.250       450.37872   0.00015511648       717.89644
2.250       458.42120   0.00011283143       550.67380
2.250       466.46368   0.00012092661       621.79274
2.250       474.50615   0.00021061845       1139.9669
2.250       482.54863   7.1376152e-05       406.29984
2.250       490.59111   0.00013046142       780.38943
2.250       498.63359   0.00011162931       701.12119
2.250       506.67606   0.00010205979       672.53684
2.250       514.71854   0.00015844265       1094.5908
2.000     0.062831853       543.79343    0.0068335097
2.000      0.12566371       875.27219     0.087991958
2.000      0.18849556       338.41395      0.11482115
2.000      0.25132741       239.85411      0.19290212
2.000      0.31415927       158.62484      0.24916732
2.000      0.37699112       117.81621      0.31979279
2.000      0.43982297       88.001752      0.37931088
2.000      0.50265482       69.787891      0.44901402
2.000      0.56548668       55.580024      0.50916216
2.000      0.62831853       49.733635      0.62497129
2.000      0.69115038       43.790272      0.73242905
2.000      0.75398224       35.075004      0.76164277
2.000      0.81681409       32.543869      0.89848143
2.000      0.87964594       28.427025      0.98022411
2.000      0.94247780       25.791993       1.0938771
2.000       1.0053096       23.344246       1.2015716
2.000       1.0681415       21.096710       1.3024809
2.000       1.1309734       19.269807       1.4122278
2.000       1.1938052       18.565207       1.6001860
2.000       1.2566371       16.640867       1.6729224
2.000       1.3194689       15.752561       1.8332382
2.000       1.3823008       14.724294       1.9702094
2.000       1.4451326       13.459435       2.0578808
2.000       1.5079645       12.902737       2.2414313
2.000       1.5707963       11.958944       2.3481331
2.000       1.6336282       11.399458       2.5177587
2.000       1.6964600       11.019028       2.7254891
2.000       1.7592919       10.519115       2.9017711
2.000       1.8221237       9.9589488       3.0522307
2.000       1.8849556       9.5004847       3.2234385
2.000       1.9477874       9.0435142       3.3855729
2.000       2.0106193       8.7689840       3.6108469
2.000       2.0734512       8.1276379       3.6704223
2.000       2.1362830       7.9004358       3.9020934
2.000       2.1991149       7.6439789       4.1184470
2.000       2.2619467       7.2362575       4.2425931
2.000       2.3247786       7.1397124       4.5446009
2.000       2.3876104       6.7692282       4.6676664
2.000       2.4504423       6.6767857       4.9770399
2.000       2.5132741       6.2841789       5.0540365
2.000       2.5761060       6.2245910       5.3910363
2.000       2.6389378       5.9423295       5.5324113
2.000       2.7017697       5.7989051       5.7937698
2.000       2.7646015       5.6571292       6.0556949
2.000       2.8274334       5.4086960       6.1935547
2.000       2.8902652       5.2925468       6.4736328
2.000       2.9530971       5.0914646       6.6427234
2.000       3.0159289       5.0084228       6.9604058
2.000       3.0787608       4.8137646       7.1167704
2.000       3.1415927       4.6571320       7.3154058
2.000       3.2044245       4.5465148       7.5787747
2.000       3.2672564       4.4344756       7.8354179
2.000       3.3300882       4.3451764       8.1291453
2.000       3.3929201       4.2271699       8.3645165
2.000       3.4557519       4.1350660       8.6453061
2.000       3.5185838       4.0415571       8.9191334
2.000       3.5814156       3.9274690       9.1400210
2.000       3.6442475       3.7833605       9.2762314
2.000       3.7070793       3.6933029       9.5319297
2.000       3.7699112       3.5651371       9.6769801
2.000       3.8327430       3.5021221       9.9891987
2.000       3.8955749       3.4210869       10.245875
2.000       3.9584067       3.3053290       10.385950
2.000       4.0212386       3.2569880       10.729165
2.000       4.1469023       3.1005071       11.201454
2.000       4.2725660       2.9424883       11.626563
2.000       4.3982297       2.8152307       12.134391
2.000       4.5238934       2.7368603       12.836895
2.000       4.6495571       2.5825753       13.150977
2.000       4.7752208       2.4912417       13.742524
2.000       4.9008845       2.3774622       14.177749
2.000       5.0265482       2.3447261       15.085925
2.000       5.1522120       2.2255506       15.420160
2.000       5.2778757       2.1306603       15.869452
2.000       5.4035394       2.0311978       16.235192
2.000       5.5292031       2.0021696       17.145839
2.000       5.6548668       1.9341996       17.718978
2.000       5.7805305       1.8712399       18.310610
2.000       5.9061942       1.7629373       18.400528
2.000       6.0318579       1.7373641       19.315875
2.000       6.1575216       1.6567487       19.594976
2.000       6.2831853       1.6122418       20.260027
2.000       6.4088490       1.5682054       20.912854
2.000       6.5345127       1.5093446       21.335277
2.000       6.6601764       1.4697816       21.997851
2.000       6.7858401       1.4027217       22.205096
2.000       6.9115038       1.3607244       22.759257
2.000       7.0371675       1.3255003       23.401503
2.000       7.1628313       1.3049031       24.294205
2.000       7.2884950       1.2636333       24.785912
2.000       7.4141587       1.2164587       25.116160
2.000       7.5398224       1.1855229       25.743260
2.000       7.6654861       1.1449107       26.125281
2.000       7.7911498       1.1198434       26.830713
2.000       7.9168135       1.1020997       27.703994
2.000       8.0424772       1.0655938       28.082223
2.000       8.2938046      0.99289920       28.697021
2.000       8.5451320      0.95185708       30.088347
2.000       8.7964594      0.90503384       31.207486
2.000       9.0477868      0.86107464       32.310088
2.000       9.2991143      0.80334523       32.726324
2.000       9.5504417      0.78288321       34.549169
2.000       9.8017691      0.73011022       34.831493
2.000       10.053096      0.70394999       36.233611
2.000       10.304424      0.67622046       37.482601
2.000       10.555751      0.65370215       38.950912
2.000       10.807079      0.61352064       39.230549
2.000       11.058406      0.58102585       39.805522
2.000       11.309734      0.55833695       40.918881
2.000       11.561061      0.53700140       42.037681
2.000       11.812388      0.52224337       43.607014
2.000       12.063716      0.49880439       44.365341
2.000       12.315043      0.48649427       46.031572
2.000       12.566371      0.46121083       46.365970
2.000       12.817698      0.44058294       47.003267
2.000       13.069025      0.42250485       47.778396
2.000       13.320353      0.40986402       49.074654
2.000       13.571680      0.39664197       50.230764
2.000       13.823008      0.38301548       51.250043
2.000       14.074335      0.37059286       52.342078
2.000       14.325663      0.35939900       53.529264
2.000       14.576990      0.34657001       54.383204
2.000       14.828317      0.33733489       55.719491
2.000       15.079645      0.32321513       56.148127
2.000       15.330972      0.31430216       57.375530
2.000       15.582300      0.30206630       57.898483
2.000       15.833627      0.29123153       58.566581
2.000       16.084954      0.28284523       59.631897
2.000       16.587609      0.27362060       63.266009
2.000       17.090264      0.25078817       63.419619
2.000       17.592919      0.23634933       65.198609
2.000       18.095574      0.22766449       68.341204
2.000       18.598229      0.21223357       69.167020
2.000       19.100883      0.20198548       71.310054
2.000       19.603538      0.19283373       73.596415
2.000       20.106193      0.18098040       74.523176
2.000       20.608848      0.17837681       79.098782
2.000       21.111503      0.16841738       80.281338
2.000       21.614157      0.15975548       81.722373
2.000       22.116812      0.15502388       84.964293
2.000       22.619467      0.14679000       86.062478
2.000       23.122122      0.14092222       88.253675
2.000       23.624777      0.13489556       90.109598
2.000       24.127432      0.12966476       92.262558
2.000       24.630086      0.12547558       94.978930
2.000       25.132741      0.11977123       96.325742
2.000       25.635396      0.11464823       97.849298
2.000       26.138051      0.10948934       99.051645
2.000       26.640706      0.10557044       101.12296
2.000       27.143361      0.10170805       103.04251
2.000       27.646015     0.097693547       104.57642
2.000       28.148670     0.096554778       109.09822
2.000       28.651325     0.093126757       110.96317
2.000       29.153980     0.088756592       111.42033
2.000       29.656635     0.086208370       113.91615
2.000       30.159289     0.083367982       115.85982
2.000       30.661944     0.080593013       117.69736
2.000       31.164599     0.079331729       121.64711
2.000       31.667254     0.077095106       124.03044
2.000       32.169909     0.073936617       124.70370
2.000       33.175218     0.071306241       131.89829
2.000       34.180528     0.065722532       132.95995
2.000       35.185838     0.061445463       135.60127
2.000       36.191147     0.059945853       143.95822
2.000       37.196457     0.055329217       144.25455
2.000       38.201767     0.052848958       149.26467
2.000       39.207076     0.050102414       152.97564
2.000       40.212386     0.047751009       157.30131
2.000       41.217696     0.045554974       161.60589
2.000       42.223005     0.044126032       168.27227
2.000       43.228315     0.042181899       172.62405
2.000       44.233625     0.040387258       177.08110
2.000       45.238934     0.038934018       182.61506
2.000       46.244244     0.036628202       183.50965
2.000       47.249554     0.035517684       189.80516
2.000       48.254863     0.034033970       193.73413
2.000       49.260173     0.032522071       196.94105
2.000       50.265482     0.031750498       204.28213
2.000       51.270792     0.030214299       206.29698
2.000       52.276102     0.029418569       212.91261
2.000       53.281411     0.028370468       217.40219
2.000       54.286721     0.027667858       224.24700
2.000       55.292031     0.026544328       227.31580
2.000       56.297340     0.025660312       231.95077
2.000       57.302650     0.024546113       233.97912
2.000       58.307960     0.023642180       237.43313
2.000       59.313269     0.023378547       247.14018
2.000       60.318579     0.022415285       249.21135
2.000       61.323889     0.021608615       252.45632
2.000       62.329198     0.020803391       255.19903
2.000       63.334508     0.020586519       264.95638
2.000       64.339818     0.019869356       268.09797
2.000       66.350437     0.018792174       278.08569
2.000       68.361056     0.017987347       291.11438
2.000       70.371675     0.017069588       301.36095
2.000       72.382295     0.016137152       310.02320
2.000       74.392914     0.014889010       310.54947
2.000       76.403533     0.014115289       318.93367
2.000       78.414153     0.013460208       328.78000
2.000       80.424772     0.013017924       343.06902
2.000       82.435391     0.012096209       343.28961
2.000       84.446011     0.011886479       362.62765
2.000       86.456630     0.011263993       368.77165
2.000       88.467249     0.010821268       379.57358
2.000       90.477868     0.010429721       391.35424
2.000       92.488488    0.0098205555       393.61292
2.000       94.499107    0.0093805341       401.03377
2.000       96.509726    0.0087950009       400.51557
2.000       98.520346    0.0087797347       425.33334
2.000       100.53096    0.0085443064       439.79129
2.000       102.54158    0.0080095010       437.49771
2.000       104.55220    0.0077924996       451.17665
2.000       106.56282    0.0073660869       451.56913
2.000       108.57344    0.0071777773       465.40502
2.000       110.58406    0.0069935016       479.11806
2.000       112.59468    0.0067508226       488.18066
2.000       114.60530    0.0063493525       484.18776
2.000       116.61592    0.0061593557       494.85625
2.000       118.62654    0.0059264925       501.20289
2.000       120.63716    0.0056917341       506.24197
2.000       122.64778    0.0055576729       519.44825
2.000       124.65840    0.0054933643       539.10489
2.000       126.66902    0.0052510243       540.66153
2.000       128.67964    0.0049417152       533.43000
2.000       132.70087    0.0046696189       552.80637
2.000       136.72211    0.0043664180       565.34277
2.000       140.74335    0.0040197622       567.74626
2.000       144.76459    0.0038378340       589.85256
2.000       148.78583    0.0037351200       623.24603
2.000       152.80707    0.0035934225       649.54443
2.000       156.82831    0.0033617619       656.91708
2.000       160.84954    0.0031166964       657.08909
2.000       164.87078    0.0029117878       661.09074
2.000       168.89202    0.0027135369       662.26742
2.000       172.91326    0.0025832395       676.58104
2.000       176.93450    0.0024962618       700.48356
2.000       180.95574    0.0023492307       705.20112
2.000       184.97698    0.0023290878       746.80831
2.000       188.99821    0.0021613349       739.20590
2.000       193.01945    0.0020444414       744.81459
2.000       197.04069    0.0019967832       773.87165
2.000       201.06193    0.0018554129       764.01235
2.000       205.08317    0.0018115870       791.62500
2.000       209.10441    0.0017756134       822.44759
2.000       213.12565    0.0016827836       825.28827
2.000       217.14688    0.0015567548       807.51629
2.000       221.16812    0.0014094293       772.46915
2.000       225.18936    0.0014552942       841.90808
2.000       229.21060    0.0013511440       824.28230
2.000       233.23184    0.0014360927       923.03089
2.000       237.25308    0.0012348225       835.43055
2.000       241.27432    0.0011915298       847.82933
2.000       245.29555    0.0011396421       852.13380
2.000       249.31679    0.0011332413       889.70748
2.000       253.33803    0.0010505853       865.37180
2.000       257.35927    0.0010882596       939.77134
2.000       265.40175   0.00092442703       875.49613
2.000       273.44422   0.00087371096       904.99110
2.000       281.48670   0.00086714330       979.79401
2.000       289.52918   0.00073500930       903.73293
2.000       297.57166   0.00070671446       943.38491
2.000       305.61413   0.00062454977       903.14528
2.000       313.65661   0.00064233087       1004.1357
2.000       321.69909   0.00042148592       710.89067
2.000       329.74156   0.00042283098       767.99456
2.000       337.78404   0.00048762723       952.08472
2.000       345.82652   0.00049504021       1037.2552
2.000       353.86900   0.00044725228       1004.0385
2.000       361.91147   0.00041770608       1003.1090
2.000       369.95395   0.00033824739       867.65629
2.000       377.99643   0.00029262155       800.64436
2.000       386.03891   0.00035771053       1042.5460
2.000       394.08138   0.00034947419       1083.5354
2.000       402.12386   0.00033767332       1112.3630
2.000       410.16634   0.00030392871       1062.4831
2.000       418.20881   0.00025407407       941.47793
2.000       426.25129   0.00025259001       991.02257
2.000       434.29377   0.00021664859       899.03565
2.000       442.33625   0.00016906074       741.26007
2.000       450.37872   0.00017656689       817.17133
2.000       458.42120   0.00013457425       656.78966
2.000       466.46368   0.00021131827       1086.5777
2.000       474.50615   0.00021617667       1170.0506
2.000       482.54863   0.00012547439       714.24733
2.000       490.59111   0.00011956613       715.21637
2.000       498.63359   0.00015993412       1004.5139
2.000       506.67606   0.00017190276       1132.7766
2.000       514.71854   6.8461247e-05       472.96009
1.750     0.062831853       638.83478    0.0080278346
1.750      0.12566371       1029.5460      0.10350126
1.750      0.18849556       398.86852      0.13533290
1.750      0.25132741       286.00402      0.23001808
1.750      0.31415927       191.08026      0.30014816
1.750      0.37699112       142.31593      0.38629325
1.750      0.43982297       107.07362      0.46151567
1.750      0.50265482       85.356945      0.54918503
1.750      0.56548668       68.644057      0.62884025
1.750      0.62831853       61.740946      0.77585961
1.750      0.69115038       54.799720      0.91657131
1.750      0.75398224       44.157673      0.95887011
1.750      0.81681409       41.071150       1.1339053
1.750      0.87964594       35.771879       1.2334903
1.750      0.94247780       32.708029       1.3871966
1.750       1.0053096       29.646599       1.5259654
1.750       1.0681415       26.889410       1.6601139
1.750       1.1309734       24.599593       1.8028322
1.750       1.1938052       23.931113       2.0626881
1.750       1.2566371       21.498930       2.1613082
1.750       1.3194689       20.534356       2.3897300
1.750       1.3823008       19.072347       2.5520081
1.750       1.4451326       17.437558       2.6661160
1.750       1.5079645       16.902247       2.9362163
1.750       1.5707963       15.531453       3.0495936
1.750       1.6336282       14.914942       3.2942114
1.750       1.6964600       14.437550       3.5710395
1.750       1.7592919       13.702400       3.7799024
1.750       1.8221237       13.190509       4.0426432
1.750       1.8849556       12.527727       4.2505575
1.750       1.9477874       12.019490       4.4996735
1.750       2.0106193       11.608628       4.7801409
1.750       2.0734512       10.709327       4.8363071
1.750       2.1362830       10.373601       5.1236113
1.750       2.1991149       10.083896       5.4330333
1.750       2.2619467       9.5621522       5.6062572
1.750       2.3247786       9.4007755       5.9838227
1.750       2.3876104       8.9849156       6.1954756
1.750       2.4504423       8.8618083       6.6058094
1.750       2.5132741       8.3416510       6.7087538
1.750       2.5761060       8.2062616       7.1073351
1.750       2.6389378       7.8844924       7.3405986
1.750       2.7017697       7.6922740       7.6854620
1.750       2.7646015       7.5150037       8.0444636
1.750       2.8274334       7.1796694       8.2215150
1.750       2.8902652       7.0598374       8.6353125
1.750       2.9530971       6.7619482       8.8221670
1.750       3.0159289       6.5974079       9.1686821
1.750       3.0787608       6.4071653       9.4724873
1.750       3.1415927       6.1586818       9.6740348
1.750       3.2044245       6.0144165       10.025681
1.750       3.2672564       5.8186175       10.281103
1.750       3.3300882       5.7141682       10.690315
1.750       3.3929201       5.5437386       10.969678
1.750       3.4557519       5.4258304       11.343946
1.750       3.5185838       5.3315258       11.765908
1.750       3.5814156       5.2356925       12.184524
1.750       3.6442475       5.0433457       12.365526
1.750       3.7070793       4.8771158       12.587195
1.750       3.7699112       4.7495988       12.892007
1.750       3.8327430       4.6474096       13.255934
1.750       3.8955749       4.5444416       13.610230
1.750       3.9584067       4.4000042       13.825620
1.750       4.0212386       4.3212971       14.235211
1.750       4.1469023       4.0755692       14.724140
1.750       4.2725660       3.9195684       15.487269
1.750       4.3982297       3.7939071       16.352746
1.750       4.5238934       3.5832607       16.806828
1.750       4.6495571       3.3887694       17.256275
1.750       4.7752208       3.2375984       17.859678
1.750       4.9008845       3.1208944       18.611130
1.750       5.0265482       3.0613049       19.696380
1.750       5.1522120       2.9158134       20.202781
1.750       5.2778757       2.8257901       21.046875
1.750       5.4035394       2.6874496       21.480558
1.750       5.5292031       2.6495504       22.689768
1.750       5.6548668       2.4993380       22.896146
1.750       5.7805305       2.4514995       23.988614
1.750       5.9061942       2.3229449       24.245566
1.750       6.0318579       2.2086298       24.555371
1.750       6.1575216       2.1216515       25.093552
1.750       6.2831853       2.0884355       26.244054
1.750       6.4088490       2.0073157       26.768624
1.750       6.5345127       1.9505035       27.571260
1.750       6.6601764       1.8939342       28.346036
1.750       6.7858401       1.7899957       28.335645
1.750       6.9115038       1.7457511       29.199152
1.750       7.0371675       1.7059144       30.117656
1.750       7.1628313       1.6635656       30.971651
1.750       7.2884950       1.6010057       31.403404
1.750       7.4141587       1.5493281       31.988899
1.750       7.5398224       1.4934040       32.428803
1.750       7.6654861       1.4364793       32.778473
1.750       7.7911498       1.3998881       33.540399
1.750       7.9168135       1.3810105       34.715106
1.750       8.0424772       1.3176460       34.724701
1.750       8.2938046       1.2367648       35.745285
1.750       8.5451320       1.1768569       37.200626
1.750       8.7964594       1.1263564       38.839159
1.750       9.0477868       1.0489638       39.360250
1.750       9.2991143       1.0170947       41.433956
1.750       9.5504417      0.94790645       41.831757
1.750       9.8017691      0.89901039       42.889242
1.750       10.053096      0.86165255       44.350854
1.750       10.304424      0.82553310       45.758934
1.750       10.555751      0.79775363       47.534234
1.750       10.807079      0.73946391       47.283780
1.750       11.058406      0.72290728       49.525682
1.750       11.309734      0.69455358       50.901799
1.750       11.561061      0.65494910       51.270893
1.750       11.812388      0.63433912       52.966943
1.750       12.063716      0.60174164       53.520926
1.750       12.315043      0.58381092       55.239570
1.750       12.566371      0.55513165       55.807920
1.750       12.817698      0.53286857       56.848691
1.750       13.069025      0.51298640       58.010382
1.750       13.320353      0.49531759       59.306350
1.750       13.571680      0.47646899       60.340063
1.750       13.823008      0.46698275       62.485428
1.750       14.074335      0.45226076       63.876752
1.750       14.325663      0.43206273       64.351875
1.750       14.576990      0.41373916       64.923279
1.750       14.828317      0.40303992       66.572357
1.750       15.079645      0.38729468       67.279867
1.750       15.330972      0.37615166       68.666092
1.750       15.582300      0.36271873       69.524023
1.750       15.833627      0.35600848       71.593209
1.750       16.084954      0.34054859       71.797422
1.750       16.587609      0.32137390       74.307432
1.750       17.090264      0.30252315       76.502423
1.750       17.592919      0.28884573       79.680108
1.750       18.095574      0.26917180       80.801027
1.750       18.598229      0.25710219       83.789727
1.750       19.100883      0.24371884       86.043826
1.750       19.603538      0.22912228       87.446204
1.750       20.106193      0.21694582       89.332830
1.750       20.608848      0.20700118       91.791872
1.750       21.111503      0.19901668       94.867437
1.750       21.614157      0.18914350       96.755710
1.750       22.116812      0.17921837       98.224627
1.750       22.619467      0.17221229       100.96748
1.750       23.122122      0.16640444       104.21212
1.750       23.624777      0.15915107       106.31217
1.750       24.127432      0.15478191       110.13459
1.750       24.630086      0.14562662       110.23229
1.750       25.132741      0.14335278       115.29115
1.750       25.635396      0.13656087       116.55117
1.750       26.138051      0.13179972       119.23517
1.750       26.640706      0.12682666       121.48369
1.750       27.143361      0.12246692       124.07375
1.750       27.646015      0.11823993       126.57038
1.750       28.148670      0.11455481       129.43664
1.750       28.651325      0.10792118       128.59115
1.750       29.153980      0.10558823       132.54987
1.750       29.656635      0.10171239       134.40324
1.750       30.159289     0.099496786       138.27467
1.750       30.661944     0.095988351       140.18058
1.750       31.164599     0.092803615       142.30488
1.750       31.667254     0.090033571       144.84581
1.750       32.169909     0.088019171       148.45575
1.750       33.175218     0.083200799       153.90018
1.750       34.180528     0.077369559       156.52247
1.750       35.185838     0.071634866       158.08782
1.750       36.191147     0.070778640       169.97284
1.750       37.196457     0.065439142       170.61318
1.750       38.201767     0.061768162       174.45575
1.750       39.207076     0.059898172       182.88463
1.750       40.212386     0.056506864       186.14483
1.750       41.217696     0.054578965       193.61842
1.750       42.223005     0.051392826       195.98380
1.750       43.228315     0.049996450       204.60411
1.750       44.233625     0.047239612       207.12578
1.750       45.238934     0.045324081       212.58683
1.750       46.244244     0.043496383       217.91968
1.750       47.249554     0.041814626       223.45579
1.750       48.254863     0.040238031       229.04997
1.750       49.260173     0.038684828       234.26031
1.750       50.265482     0.037006304       238.09788
1.750       51.270792     0.035404938       241.73759
1.750       52.276102     0.034051178       246.44045
1.750       53.281411     0.032404176       248.31240
1.750       54.286721     0.031517200       255.44577
1.750       55.292031     0.030959785       265.12813
1.750       56.297340     0.029500570       266.66395
1.750       57.302650     0.028645042       273.05105
1.750       58.307960     0.028120848       282.41138
1.750       59.313269     0.027049070       285.94216
1.750       60.318579     0.026123642       290.44057
1.750       61.323889     0.024905023       290.96869
1.750       62.329198     0.024427206       299.65303
1.750       63.334508     0.023633112       304.16719
1.750       64.339818     0.023101296       311.70666
1.750       66.350437     0.021277173       314.85858
1.750       68.361056     0.020510044       331.94272
1.750       70.371675     0.018926605       334.14629
1.750       72.382295     0.018017963       346.15690
1.750       74.392914     0.017506755       365.14942
1.750       76.403533     0.016867064       381.10977
1.750       78.414153     0.015957372       389.77590
1.750       80.424772     0.015042626       396.42718
1.750       82.435391     0.014424023       409.35280
1.750       84.446011     0.013708677       418.21847
1.750       86.456630     0.013447316       440.25145
1.750       88.467249     0.012153282       426.29615
1.750       90.477868     0.011719260       439.74158
1.750       92.488488     0.011495114       460.73010
1.750       94.499107     0.011005085       470.48609
1.750       96.509726     0.010655525       485.24199
1.750       98.520346     0.010104895       489.53059
1.750       100.53096    0.0096629887       497.37195
1.750       102.54158    0.0093329642       509.78838
1.750       104.55220    0.0089267446       516.84812
1.750       106.56282    0.0086499334       530.27380
1.750       108.57344    0.0082714164       536.31626
1.750       110.58406    0.0082585421       565.78477
1.750       112.59468    0.0079388927       574.09506
1.750       114.60530    0.0073063094       557.16320
1.750       116.61592    0.0071813103       576.96234
1.750       118.62654    0.0068341998       577.96761
1.750       120.63716    0.0067291063       598.50935
1.750       122.64778    0.0063816979       596.46579
1.750       124.65840    0.0062910122       617.38403
1.750       126.66902    0.0061584129       634.08905
1.750       128.67964    0.0059067656       637.60169
1.750       132.70087    0.0055444544       656.37257
1.750       136.72211    0.0054236836       702.23243
1.750       140.74335    0.0049600697       700.55413
1.750       144.76459    0.0045297101       696.18986
1.750       148.78583    0.0043174199       720.40920
