# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       15.582300      0.17932168       34.371437
2.750       15.833627      0.17465566       35.123206
2.750       16.084954      0.17084839       36.019747
2.750       16.587609      0.15903881       36.772636
2.750       17.090264      0.15160422       38.337860
2.750       17.592919      0.14018122       38.669967
2.750       18.095574      0.13219511       39.682837
2.750       18.598229      0.12437616       40.534250
2.750       19.100883      0.11713181       41.352853
2.750       19.603538      0.11360740       43.359102
2.750       20.106193      0.10787011       44.418197
2.750       20.608848      0.10081751       44.706159
2.750       21.111503     0.095915609       45.721133
2.750       21.614157     0.092445610       47.290236
2.750       22.116812     0.087202249       47.793137
2.750       22.619467     0.082805289       48.548459
2.750       23.122122     0.079196475       49.597430
2.750       23.624777     0.075411753       50.374696
2.750       24.127432     0.072792739       51.795449
2.750       24.630086     0.069974229       52.967099
2.750       25.132741     0.065496928       52.675755
2.750       25.635396     0.062873748       53.661117
2.750       26.138051     0.058244459       52.691974
2.750       26.640706     0.057068820       54.664619
2.750       27.143361     0.054737946       55.456135
2.750       27.646015     0.052723143       56.437685
2.750       28.148670     0.050951712       57.570855
2.750       28.651325     0.048735920       58.070232
2.750       29.153980     0.045832692       57.535934
2.750       29.656635     0.045152766       59.665079
2.750       30.159289     0.043121996       59.928366
2.750       30.661944     0.041202674       60.172039
2.750       31.164599     0.039559431       60.660353
2.750       31.667254     0.038527384       61.982772
2.750       32.169909     0.036474261       61.518572
2.750       33.175218     0.033337704       61.666219
2.750       34.180528     0.031289587       63.300391
2.750       35.185838     0.029843010       65.859218
2.750       36.191147     0.027481170       65.995229
2.750       37.196457     0.025677682       66.946950
2.750       38.201767     0.024324625       68.701584
2.750       39.207076     0.022521514       68.764015
2.750       40.212386     0.021459759       70.692710
2.750       41.217696     0.020612483       73.122610
2.750       42.223005     0.018596832       70.918028
2.750       43.228315     0.017364288       71.061140
2.750       44.233625     0.016349047       71.683679
2.750       45.238934     0.015436248       72.401756
2.750       46.244244     0.014703164       73.663800
2.750       47.249554     0.013898729       74.274282
2.750       48.254863     0.012990471       73.946633
2.750       49.260173     0.012153601       73.597492
2.750       50.265482     0.011646268       74.931878
2.750       51.270792     0.011124825       75.958001
2.750       52.276102     0.010499977       75.992058
2.750       53.281411    0.0099411585       76.178851
2.750       54.286721    0.0094513125       76.602548
2.750       55.292031    0.0088736077       75.990290
2.750       56.297340    0.0083625145       75.591120
2.750       57.302650    0.0079699243       75.971128
2.750       58.307960    0.0076962329       77.291546
2.750       59.313269    0.0073883504       78.104010
2.750       60.318579    0.0068285384       75.919147
2.750       61.323889    0.0065507059       76.532767
2.750       62.329198    0.0063196776       77.524649
2.750       63.334508    0.0060145579       77.409661
2.750       64.339818    0.0057569662       77.678962
2.750       66.350437    0.0049813579       73.713896
2.750       68.361056    0.0049932263       80.812362
2.750       70.371675    0.0046229419       81.617326
2.750       72.382295    0.0039838292       76.536397
