# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.250       86.456630     0.019737660       646.19088
1.250       88.467249     0.017902048       627.94346
1.250       90.477868     0.018740064       703.18307
1.250       92.488488     0.018192340       729.15838
1.250       94.499107     0.018470018       789.62462
1.250       96.509726     0.017539405       798.72698
1.250       98.520346     0.017721560       858.51915
1.250       100.53096     0.016196682       833.67327
1.250       102.54158     0.016839305       919.80230
1.250       104.55220     0.016285921       942.93586
1.250       106.56282     0.016189596       992.48378
1.250       108.57344     0.015957321       1034.6681
1.250       110.58406     0.015282627       1046.9981
1.250       112.59468     0.015316082       1107.5710
1.250       114.60530     0.015191240       1158.4508
1.250       116.61592     0.015743182       1264.8420
1.250       118.62654     0.015020675       1270.2970
1.250       120.63716     0.014599661       1298.5430
1.250       122.64778     0.014815085       1384.6928
1.250       124.65840     0.014788921       1451.3473
1.250       126.66902     0.014909650       1535.1432
1.250       128.67964     0.014431056       1557.7503
1.250       132.70087     0.014613088       1729.9503
1.250       136.72211     0.013616397       1762.9855
1.250       140.74335     0.013827370       1952.9607
1.250       144.76459     0.013604037       2090.8606
1.250       148.78583     0.013465318       2246.8370
1.250       152.80707     0.012450422       2250.5292
1.250       156.82831     0.011716585       2289.5211
1.250       160.84954     0.013028753       2746.8352
1.250       164.87078     0.012679542       2878.7564
1.250       168.89202     0.011931182       2911.9314
1.250       172.91326     0.012970774       3397.1994
1.250       176.93450     0.012240899       3434.9556
1.250       180.95574     0.012019834       3608.1600
1.250       184.97698     0.011912250       3819.5929
1.250       188.99821     0.012077198       4130.5660
1.250       193.01945     0.011450382       4171.5118
1.250       197.04069     0.010808118       4188.7852
1.250       201.06193     0.010249008       4220.2836
1.250       205.08317     0.011008712       4810.5730
1.250       209.10441     0.011501549       5327.4106
1.250       213.12565     0.010781411       5287.5317
1.250       217.14688    0.0099281604       5149.9125
1.250       221.16812     0.010995045       6026.0796
1.250       225.18936     0.010278332       5946.1587
1.250       229.21060     0.010218827       6234.1233
1.250       233.23184     0.010998354       7069.0567
1.250       237.25308    0.0094669997       6404.9860
1.250       241.27432    0.0096853168       6891.5572
1.250       245.29555    0.0092246402       6897.4526
1.250       249.31679    0.0094991764       7457.8013
1.250       253.33803    0.0095206475       7842.2001
1.250       257.35927    0.0091185890       7874.3977
1.250       265.40175    0.0091788544       8693.0078
1.250       273.44422    0.0080908691       8380.5342
1.250       281.48670    0.0095563257       10797.789
1.250       289.52918    0.0081741038       10050.494
1.250       297.57166    0.0075312783       10053.416
1.250       305.61413    0.0080837945       11689.766
1.250       313.65661    0.0071650853       11200.953
1.250       321.69909    0.0069715549       11758.432
1.250       329.74156    0.0070033392       12720.275
1.250       337.78404    0.0060749315       11861.211
1.250       345.82652    0.0064808188       13579.226
1.250       353.86900    0.0066663183       14965.246
1.250       361.91147    0.0060601077       14553.172
1.250       369.95395    0.0061274174       15717.763
1.250       377.99643    0.0054247551       14842.720
1.250       386.03891    0.0056771389       16546.000
1.250       394.08138    0.0047470538       14718.114
1.250       402.12386    0.0047483192       15641.907
1.250       410.16634    0.0049174080       17190.422
1.250       418.20881    0.0043827228       16240.291
1.250       426.25129    0.0045424988       17822.237
1.250       434.29377    0.0044059426       18283.523
1.250       442.33625    0.0033851837       14842.603
1.250       450.37872    0.0035464771       16413.493
1.250       458.42120    0.0042203558       20597.448
1.250       466.46368    0.0037678557       19373.943
1.250       474.50615    0.0034521663       18684.759
1.250       482.54863    0.0042230816       24039.365
1.250       490.59111    0.0034112897       20405.530
1.250       498.63359    0.0029925869       18795.834
1.250       506.67606    0.0034713673       22875.047
1.250       514.71854    0.0030122639       20810.030
1.000     0.015707963       3849.8622   0.00075591867
1.000     0.031415927       9095.6002     0.014287335
1.000     0.047123890       4546.2867     0.024101855
1.000     0.062831853       3928.6264     0.049368576
1.000     0.078539816       2924.8154     0.071785771
1.000     0.094247780       2194.9181     0.093089770
1.000      0.10995574       1794.5020      0.12085593
1.000      0.12566371       1589.8785      0.15983202
1.000      0.14137167       1187.4659      0.16997246
1.000      0.15707963       1042.5088      0.20469613
1.000      0.17278760       928.71144      0.24271060
1.000      0.18849556       824.18923      0.27964082
1.000      0.20420352       733.71501      0.31650994
1.000      0.21991149       663.61689      0.35754559
1.000      0.23561945       585.46979      0.38797894
1.000      0.25132741       550.51217      0.44274816
1.000      0.26703538       478.62443      0.46171238
1.000      0.28274334       448.98352      0.51413575
1.000      0.29845130       404.13883      0.54427861
1.000      0.31415927       374.99191      0.58903591
1.000      0.32986723       347.72325      0.63229755
1.000      0.34557519       311.85629      0.65200727
1.000      0.36128316       303.03372      0.72394297
1.000      0.37699112       283.90194      0.77060526
1.000      0.39269908       261.62931      0.80266866
1.000      0.40840704       252.26935      0.87059149
1.000      0.42411501       235.39050      0.90972497
1.000      0.43982297       220.82523      0.95181529
1.000      0.45553093       211.40206       1.0123556
1.000      0.47123890       203.88211       1.0808683
1.000      0.48694686       190.08142       1.1118716
1.000      0.50265482       184.24924       1.1854563
1.000      0.51836279       175.97103       1.2416892
1.000      0.53407075       168.86824       1.3032107
1.000      0.54977871       164.63241       1.3859558
1.000      0.56548668       156.38027       1.4325816
1.000      0.58119464       154.27834       1.5344051
1.000      0.59690260       145.66175       1.5693731
1.000      0.61261057       142.60831       1.6609959
1.000      0.62831853       137.38988       1.7264922
1.000      0.64402649       132.14304       1.7882398
1.000      0.65973446       127.19883       1.8503797
1.000      0.67544242       124.95592       1.9507073
1.000      0.69115038       121.61855       2.0341724
1.000      0.70685835       116.50619       2.0845697
1.000      0.72256631       114.02922       2.1793127
1.000      0.73827427       110.02020       2.2428277
1.000      0.75398224       107.86348       2.3422218
1.000      0.76969020       105.59892       2.4393696
1.000      0.78539816       103.09175       2.5302523
1.000      0.80110613       100.29758       2.6123471
1.000      0.81681409       97.871531       2.7020682
1.000      0.83252205       95.015361       2.7774824
1.000      0.84823002       93.843943       2.9014655
1.000      0.86393798       90.511366       2.9567941
1.000      0.87964594       88.219378       3.0419913
1.000      0.89535391       86.889763       3.1595343
1.000      0.91106187       85.784262       3.2864081
1.000      0.92676983       83.742142       3.3769917
1.000      0.94247780       82.439317       3.4963752
1.000      0.95818576       80.634666       3.5936948
1.000      0.97389372       79.540196       3.7221307
1.000      0.98960169       77.821643       3.8207792
1.000       1.0053096       76.153222       3.9197475
1.000       1.0367256       73.610983       4.1553184
1.000       1.0681415       71.164955       4.3936232
1.000       1.0995574       68.197385       4.5929501
1.000       1.1309734       67.758943       4.9658546
1.000       1.1623893       64.373993       5.1219519
1.000       1.1938052       61.949637       5.3396088
1.000       1.2252211       60.574341       5.6442001
1.000       1.2566371       58.444968       5.8755290
1.000       1.2880530       57.195445       6.1920277
1.000       1.3194689       55.031594       6.4044206
1.000       1.3508848       55.334204       6.9106502
1.000       1.3823008       53.081996       7.1027275
1.000       1.4137167       51.649781       7.3930885
1.000       1.4451326       50.802063       7.7673830
1.000       1.4765485       49.783023       8.1188537
1.000       1.5079645       47.760608       8.2968537
1.000       1.5393804       47.272543       8.7360897
1.000       1.5707963       45.707804       8.9747064
1.000       1.6022123       45.396167       9.4590951
1.000       1.6336282       43.521271       9.6123921
1.000       1.6650441       43.207275       10.104256
1.000       1.6964600       42.173612       10.431384
1.000       1.7278760       41.144708       10.752809
1.000       1.7592919       40.146049       11.074567
1.000       1.7907078       39.293458       11.430486
1.000       1.8221237       38.316322       11.743233
1.000       1.8535397       37.327790       12.042265
1.000       1.8849556       37.030104       12.564018
1.000       1.9163715       36.399416       12.977881
1.000       1.9477874       35.627117       13.337536
1.000       1.9792034       35.289380       13.860712
1.000       2.0106193       34.821979       14.338815
1.000       2.0734512       32.614799       14.728767
1.000       2.1362830       32.061136       15.835272
1.000       2.1991149       30.593423       16.483220
1.000       2.2619467       29.846529       17.498918
1.000       2.3247786       28.727991       18.286067
1.000       2.3876104       27.730134       19.121089
1.000       2.4504423       26.610925       19.836436
1.000       2.5132741       26.298199       21.150267
1.000       2.5761060       24.916792       21.580105
1.000       2.6389378       24.232858       22.561209
1.000       2.7017697       23.813918       23.792829
1.000       2.7646015       23.014426       24.635878
1.000       2.8274334       22.035967       25.233617
1.000       2.8902652       21.216999       25.951790
1.000       2.9530971       21.088452       27.513645
1.000       3.0159289       20.355923       28.289441
1.000       3.0787608       19.403051       28.685876
1.000       3.1415927       19.045563       29.916700
1.000       3.2044245       18.178436       30.302392
1.000       3.2672564       17.875461       31.584728
1.000       3.3300882       17.139825       32.065931
1.000       3.3929201       16.844701       33.331468
1.000       3.4557519       16.397989       34.283766
1.000       3.5185838       16.186778       35.721885
1.000       3.5814156       15.548761       36.185137
1.000       3.6442475       15.190474       37.244758
1.000       3.7070793       14.551528       37.555581
1.000       3.7699112       14.264220       38.717887
1.000       3.8327430       14.022718       39.997383
1.000       3.8955749       13.552895       40.589809
1.000       3.9584067       13.399889       42.104908
1.000       4.0212386       12.888864       42.458480
1.000       4.1469023       12.214681       44.128972
1.000       4.2725660       11.553028       45.649122
1.000       4.3982297       10.941815       47.162122
1.000       4.5238934       10.322302       48.415446
1.000       4.6495571       10.009600       50.970834
1.000       4.7752208       9.5327339       52.585755
1.000       4.9008845       9.2033504       54.883226
1.000       5.0265482       8.4707027       54.500347
1.000       5.1522120       8.2513452       57.171051
1.000       5.2778757       8.0223775       59.751776
1.000       5.4035394       7.5915602       60.678699
1.000       5.5292031       7.1841246       61.522183
1.000       5.6548668       6.9219875       63.411526
1.000       5.7805305       6.6945383       65.507945
1.000       5.9061942       6.4289063       67.101237
1.000       6.0318579       6.1964427       68.891557
1.000       6.1575216       6.0022669       70.991016
1.000       6.2831853       5.7057079       71.700041
1.000       6.4088490       5.5308858       73.757311
1.000       6.5345127       5.3501549       75.626889
1.000       6.6601764       5.1646806       77.298476
1.000       6.7858401       4.9071379       77.680032
1.000       6.9115038       4.7869963       80.066530
1.000       7.0371675       4.6651976       82.363345
1.000       7.1628313       4.4245287       82.374243
1.000       7.2884950       4.3016616       84.376222
1.000       7.4141587       4.1664255       86.023975
1.000       7.5398224       4.0068061       87.006547
1.000       7.6654861       3.8935179       88.844702
1.000       7.7911498       3.7209273       89.150975
1.000       7.9168135       3.6471499       91.680106
1.000       8.0424772       3.5507063       93.573855
1.000       8.2938046       3.2932187       95.181432
1.000       8.5451320       3.1399104       99.253046
1.000       8.7964594       2.9977170       103.36764
1.000       9.0477868       2.7518419       103.25731
1.000       9.2991143       2.5931177       105.63729
1.000       9.5504417       2.4410392       107.72472
1.000       9.8017691       2.3581095       112.49873
1.000       10.053096       2.2405217       115.32380
1.000       10.304424       2.0921025       115.96432
1.000       10.555751       1.9967064       118.97396
1.000       10.807079       1.8981257       121.37247
1.000       11.058406       1.8289081       125.29673
1.000       11.309734       1.7496472       128.22652
1.000       11.561061       1.6655450       130.38262
1.000       11.812388       1.5829657       132.17671
1.000       12.063716       1.5235399       135.50877
1.000       12.315043       1.4572945       137.88766
1.000       12.566371       1.3927551       140.01501
1.000       12.817698       1.3377634       142.71831
1.000       13.069025       1.2675621       143.34057
1.000       13.320353       1.2232735       146.46742
1.000       13.571680       1.1897620       150.67153
1.000       13.823008       1.1297067       151.16234
1.000       14.074335       1.0875805       153.60853
1.000       14.325663       1.0378357       154.57634
1.000       14.576990       1.0119324       158.79079
1.000       14.828317      0.97624541       161.25191
1.000       15.079645      0.92908870       161.39897
1.000       15.330972      0.90147166       164.56271
1.000       15.582300      0.86744900       166.26807
1.000       15.833627      0.84570817       170.07168
1.000       16.084954      0.82002720       172.88528
1.000       16.587609      0.74295879       171.78545
1.000       17.090264      0.70508349       178.30237
1.000       17.592919      0.64788973       178.72490
1.000       18.095574      0.62583363       187.86515
1.000       18.598229      0.58155233       189.52818
1.000       19.100883      0.55517354       196.00149
1.000       19.603538      0.51692052       197.28652
1.000       20.106193      0.48911680       201.40599
1.000       20.608848      0.46902251       207.98168
1.000       21.111503      0.43401728       206.88772
1.000       21.614157      0.41165232       210.57934
1.000       22.116812      0.39023602       213.87755
1.000       22.619467      0.36943267       216.59711
1.000       23.122122      0.35159581       220.18971
1.000       23.624777      0.33200361       221.77685
1.000       24.127432      0.31875672       226.81036
1.000       24.630086      0.30215484       228.71656
1.000       25.132741      0.28840755       231.95112
1.000       25.635396      0.27626891       235.78836
1.000       26.138051      0.26108776       236.19808
1.000       26.640706      0.25264808       242.00450
1.000       27.143361      0.24025182       243.40404
1.000       27.646015      0.23051095       246.75130
1.000       28.148670      0.22074541       249.42247
1.000       28.651325      0.20846412       248.39091
1.000       29.153980      0.20307281       254.92685
1.000       29.656635      0.19724008       260.63397
1.000       30.159289      0.18547194       257.75778
1.000       30.661944      0.17832036       260.41756
1.000       31.164599      0.17364166       266.26177
1.000       31.667254      0.16589787       266.89614
1.000       32.169909      0.15921398       268.53503
1.000       33.175218      0.15054220       278.46454
1.000       34.180528      0.13762831       278.42891
1.000       35.185838      0.13116752       289.46778
1.000       36.191147      0.12148190       291.73523
1.000       37.196457      0.11366188       296.33968
1.000       38.201767      0.10573248       298.62697
1.000       39.207076     0.099823936       304.78832
1.000       40.212386     0.091080586       300.03754
1.000       41.217696     0.088301754       313.24973
1.000       42.223005     0.083359770       317.88804
1.000       43.228315     0.077059442       315.35596
1.000       44.233625     0.074776116       327.86174
1.000       45.238934     0.068195270       319.86123
1.000       46.244244     0.067273898       337.04656
1.000       47.249554     0.063813297       341.01586
1.000       48.254863     0.060179231       342.56277
1.000       49.260173     0.058186478       352.35474
1.000       50.265482     0.055040404       354.12895
1.000       51.270792     0.052715173       359.92828
1.000       52.276102     0.049332374       357.03588
1.000       53.281411     0.048567710       372.17316
1.000       54.286721     0.045728138       370.62491
1.000       55.292031     0.045849020       392.63403
1.000       56.297340     0.043438350       392.65146
1.000       57.302650     0.041827177       398.70615
1.000       58.307960     0.039518109       396.87153
1.000       59.313269     0.039459616       417.13698
1.000       60.318579     0.037041998       411.82999
1.000       61.323889     0.036302060       424.12179
1.000       62.329198     0.035152394       431.22088
1.000       63.334508     0.034906314       449.25762
1.000       64.339818     0.032303377       435.87068
1.000       66.350437     0.032727312       484.29719
1.000       68.361056     0.029785041       482.05296
1.000       70.371675     0.027696214       488.97240
1.000       72.382295     0.027228710       523.11161
1.000       74.392914     0.024610762       513.32218
1.000       76.403533     0.024112694       544.82411
1.000       78.414153     0.022671267       553.76999
1.000       80.424772     0.022128920       583.17647
1.000       82.435391     0.022708910       644.47734
1.000       84.446011     0.021683395       661.50776
1.000       86.456630     0.022135933       724.70790
1.000       88.467249     0.020593084       722.33593
1.000       90.477868     0.020474149       768.25113
1.000       92.488488     0.019164945       768.14085
1.000       94.499107     0.018544218       792.79683
1.000       96.509726     0.018240522       830.65516
1.000       98.520346     0.017773424       861.03172
1.000       100.53096     0.018078183       930.51760
1.000       102.54158     0.017745332       969.29164
1.000       104.55220     0.017079279       988.87040
1.000       106.56282     0.016979520       1040.9091
1.000       108.57344     0.017291445       1121.1723
1.000       110.58406     0.016345164       1119.7915
1.000       112.59468     0.016190704       1170.8186
1.000       114.60530     0.016069930       1225.4578
1.000       116.61592     0.015176271       1219.2952
1.000       118.62654     0.015278366       1292.0900
1.000       120.63716     0.015158465       1348.2448
1.000       122.64778     0.015256218       1425.9234
1.000       124.65840     0.015290012       1500.5231
1.000       126.66902     0.015137543       1558.6077
1.000       128.67964     0.015273678       1648.7065
1.000       132.70087     0.015405669       1823.7788
1.000       136.72211     0.015695005       2032.1137
1.000       140.74335     0.013608066       1921.9865
1.000       144.76459     0.013954224       2144.6823
1.000       148.78583     0.012989846       2167.4993
1.000       152.80707     0.012814519       2316.3430
1.000       156.82831     0.013567211       2651.1494
1.000       160.84954     0.013494533       2845.0351
1.000       164.87078     0.012462156       2829.4014
1.000       168.89202     0.013401075       3270.6743
1.000       172.91326     0.012895809       3377.5653
1.000       176.93450     0.013038302       3658.7174
1.000       180.95574     0.011665266       3501.7245
1.000       184.97698     0.012931838       4146.5177
1.000       188.99821     0.012017647       4110.1986
1.000       193.01945     0.012041926       4387.0185
1.000       197.04069     0.012210860       4732.4310
1.000       201.06193     0.012698126       5228.7685
1.000       205.08317     0.012175708       5320.5256
1.000       209.10441     0.011866419       5496.4147
1.000       213.12565     0.011533037       5656.1520
1.000       217.14688     0.010858530       5632.5119
1.000       221.16812     0.011606530       6361.2174
1.000       225.18936     0.011215035       6488.0546
1.000       229.21060    0.0098125684       5986.2803
1.000       233.23184     0.010130491       6511.2482
1.000       237.25308     0.010455925       7074.0523
1.000       241.27432     0.010629427       7563.3358
1.000       245.29555    0.0099034957       7405.0468
1.000       249.31679    0.0098691927       7748.3010
1.000       253.33803     0.010048901       8277.3245
1.000       257.35927    0.0097685125       8435.6421
1.000       265.40175    0.0097760891       9258.6303
1.000       273.44422     0.010430846       10804.286
1.000       281.48670    0.0085617788       9674.0407
1.000       289.52918    0.0091103523       11201.662
1.000       297.57166    0.0096127473       12831.944
1.000       305.61413    0.0082259720       11895.366
1.000       313.65661    0.0083175979       13002.639
1.000       321.69909    0.0073646534       12421.443
1.000       329.74156    0.0081916009       14878.533
1.000       337.78404    0.0073762986       14402.110
1.000       345.82652    0.0070438582       14758.960
1.000       353.86900    0.0069556831       15614.842
1.000       361.91147    0.0071224232       17104.291
1.000       369.95395    0.0066915774       17164.920
1.000       377.99643    0.0064242832       17577.537
1.000       386.03891    0.0063145290       18403.670
1.000       394.08138    0.0056450383       17502.291
1.000       402.12386    0.0060582565       19957.101
1.000       410.16634    0.0058665907       20508.604
1.000       418.20881    0.0059575509       22075.857
1.000       426.25129    0.0052519554       20605.749
1.000       434.29377    0.0050698296       21038.483
1.000       442.33625    0.0052016450       22807.020
1.000       450.37872    0.0047239250       21862.854
1.000       458.42120    0.0050825920       24805.592
1.000       466.46368    0.0042615780       21912.614
1.000       474.50615    0.0043241711       23404.463
1.000       482.54863    0.0038990191       22194.680
1.000       490.59111    0.0039253079       23480.266
1.000       498.63359    0.0040992832       25746.770
1.000       506.67606    0.0038994581       25696.009
1.000       514.71854    0.0034796141       24038.689
0.750     0.015707963       4797.9036   0.00094206617
0.750     0.031415927       11347.029     0.017823872
0.750     0.047123890       5655.3856     0.029981674
0.750     0.062831853       4906.4018     0.061655664
0.750     0.078539816       3656.1053     0.089734324
0.750     0.094247780       2746.0443      0.11646386
0.750      0.10995574       2245.1207      0.15120415
0.750      0.12566371       1975.1600      0.19856474
0.750      0.14137167       1495.6884      0.21409106
0.750      0.15707963       1321.1361      0.25940446
0.750      0.17278760       1179.9394      0.30836683
0.750      0.18849556       1037.8468      0.35213311
0.750      0.20420352       932.78935      0.40238661
0.750      0.21991149       845.28729      0.45542654
0.750      0.23561945       748.06686      0.49572873
0.750      0.25132741       704.65134      0.56671423
0.750      0.26703538       615.23523      0.59349607
0.750      0.28274334       580.77480      0.66505133
0.750      0.29845130       525.67232      0.70795524
0.750      0.31415927       490.62535      0.77067250
0.750      0.32986723       456.67492      0.83041452
0.750      0.34557519       411.11922      0.85953924
0.750      0.36128316       399.32240      0.95397517
0.750      0.37699112       377.11850       1.0236263
0.750      0.39269908       348.39085       1.0688497
0.750      0.40840704       335.06330       1.1563167
0.750      0.42411501       315.48411       1.2192666
0.750      0.43982297       296.75960       1.2791126
0.750      0.45553093       282.34278       1.3520743
0.750      0.47123890       274.11904       1.4532250
0.750      0.48694686       256.94540       1.5029890
0.750      0.50265482       249.95899       1.6082316
0.750      0.51836279       238.88751       1.6856413
0.750      0.53407075       229.74867       1.7730446
0.750      0.54977871       223.89408       1.8848493
0.750      0.56548668       213.35403       1.9545116
0.750      0.58119464       211.09743       2.0995103
0.750      0.59690260       201.72529       2.1734068
0.750      0.61261057       197.63137       2.3018636
0.750      0.62831853       190.25762       2.3908478
0.750      0.64402649       183.85241       2.4880024
0.750      0.65973446       177.49302       2.5820167
0.750      0.67544242       174.68944       2.7271053
0.750      0.69115038       170.40982       2.8502472
0.750      0.70685835       163.89461       2.9324600
0.750      0.72256631       160.16333       3.0610223
0.750      0.73827427       154.01094       3.1396052
0.750      0.75398224       151.80965       3.2964992
0.750      0.76969020       148.70868       3.4352191
0.750      0.78539816       146.37943       3.5926917
0.750      0.80110613       142.07914       3.7005880
0.750      0.81681409       138.21581       3.8159058
0.750      0.83252205       134.90507       3.9435356
0.750      0.84823002       134.29615       4.1521661
0.750      0.86393798       129.32206       4.2246485
0.750      0.87964594       126.50746       4.3622455
0.750      0.89535391       123.21391       4.4803733
0.750      0.91106187       122.28706       4.6848359
0.750      0.92676983       120.23113       4.8484492
0.750      0.94247780       117.91551       5.0009737
0.750      0.95818576       116.36205       5.1859791
0.750      0.97389372       114.27639       5.3476314
0.750      0.98960169       113.02824       5.5493037
0.750       1.0053096       110.25904       5.6752370
0.750       1.0367256       105.49903       5.9553893
0.750       1.0681415       102.31397       6.3167190
0.750       1.0995574       98.095233       6.6065072
0.750       1.1309734       98.698196       7.2333020
0.750       1.1623893       94.330366       7.5054471
0.750       1.1938052       90.741064       7.8212206
0.750       1.2252211       89.173134       8.3089802
0.750       1.2566371       85.622939       8.6077567
0.750       1.2880530       83.985433       9.0923347
0.750       1.3194689       81.230735       9.4534021
0.750       1.3508848       79.846052       9.9719178
0.750       1.3823008       78.213361       10.465473
0.750       1.4137167       76.067989       10.888282
0.750       1.4451326       74.859732       11.445681
0.750       1.4765485       71.819942       11.712740
0.750       1.5079645       70.167927       12.189397
0.750       1.5393804       68.627487       12.682539
0.750       1.5707963       67.120092       13.178999
0.750       1.6022123       66.057178       13.764182
0.750       1.6336282       63.986170       14.132403
0.750       1.6650441       62.777378       14.680832
0.750       1.6964600       62.130973       15.367716
0.750       1.7278760       60.341334       15.769679
0.750       1.7592919       58.478745       16.131769
0.750       1.7907078       57.671581       16.776691
0.750       1.8221237       56.500765       17.316423
0.750       1.8535397       54.862445       17.699095
0.750       1.8849556       54.233616       18.401032
0.750       1.9163715       52.992816       18.894108
0.750       1.9477874       52.103610       19.505755
0.750       1.9792034       51.810419       20.349729
0.750       2.0106193       49.961611       20.572934
0.750       2.0734512       47.286364       21.354411
0.750       2.1362830       46.378143       22.906565
0.750       2.1991149       44.266144       23.849852
0.750       2.2619467       42.592483       24.971827
0.750       2.3247786       41.565919       26.457721
0.750       2.3876104       39.888373       27.504704
0.750       2.4504423       38.003674       28.328871
0.750       2.5132741       37.166464       29.891044
0.750       2.5761060       35.497887       30.744252
0.750       2.6389378       34.745756       32.348898
0.750       2.7017697       34.050388       34.020234
0.750       2.7646015       31.736576       33.972535
0.750       2.8274334       31.586188       36.169677
0.750       2.8902652       29.891000       36.561484
0.750       2.9530971       30.173480       39.366685
0.750       3.0159289       28.425632       39.504240
0.750       3.0787608       27.347270       40.430777
0.750       3.1415927       26.986084       42.389642
0.750       3.2044245       25.797874       43.003550
0.750       3.2672564       24.903204       44.002275
0.750       3.3300882       24.241589       45.352221
0.750       3.3929201       23.404223       46.311130
0.750       3.4557519       22.997399       48.081349
0.750       3.5185838       22.247137       49.096223
0.750       3.5814156       21.533208       50.112164
0.750       3.6442475       21.009699       51.512623
0.750       3.7070793       20.244914       52.249464
0.750       3.7699112       19.803724       53.753963
0.750       3.8327430       19.170154       54.679554
0.750       3.8955749       18.583218       55.655214
0.750       3.9584067       18.150353       57.031736
0.750       4.0212386       17.546089       57.800304
0.750       4.1469023       16.671861       60.231787
0.750       4.2725660       15.882949       62.757805
0.750       4.3982297       15.332919       66.088944
0.750       4.5238934       14.307625       67.108092
0.750       4.6495571       13.852526       70.539763
0.750       4.7752208       13.312665       73.437122
0.750       4.9008845       12.449299       74.240101
0.750       5.0265482       11.922187       76.707132
0.750       5.1522120       11.394715       78.950499
0.750       5.2778757       10.807077       80.492606
0.750       5.4035394       10.048328       80.315433
0.750       5.5292031       9.9217760       84.966416
0.750       5.6548668       9.4562408       86.627527
0.750       5.7805305       9.0526563       88.582795
0.750       5.9061942       8.7281522       91.099446
0.750       6.0318579       8.3495663       92.829814
0.750       6.1575216       8.0509395       95.221420
0.750       6.2831853       7.7226269       97.045392
0.750       6.4088490       7.4439631       99.269216
0.750       6.5345127       7.1470585       101.02694
0.750       6.6601764       6.8726019       102.86050
0.750       6.7858401       6.7097341       106.21514
0.750       6.9115038       6.4536354       107.94247
0.750       7.0371675       6.2280785       109.95577
0.750       7.1628313       6.0204256       112.08606
0.750       7.2884950       5.8149224       114.05853
0.750       7.4141587       5.5762166       115.13186
0.750       7.5398224       5.3889891       117.02022
0.750       7.6654861       5.1828245       118.26490
0.750       7.7911498       5.0680997       121.42834
0.750       7.9168135       4.8720742       122.47160
0.750       8.0424772       4.7372895       124.84458
0.750       8.2938046       4.4463020       128.50813
0.750       8.5451320       4.1086548       129.87520
0.750       8.7964594       3.8492471       132.73021
0.750       9.0477868       3.6701271       137.71411
0.750       9.2991143       3.4825102       141.86897
0.750       9.5504417       3.3476442       147.73382
0.750       9.8017691       3.1908873       152.22820
0.750       10.053096       3.0229144       155.59501
0.750       10.304424       2.8416300       157.51029
0.750       10.555751       2.7446945       163.54291
0.750       10.807079       2.5846804       165.27305
0.750       11.058406       2.4928252       170.78106
0.750       11.309734       2.2992751       168.50714
0.750       11.561061       2.2115243       173.12311
0.750       11.812388       2.1796094       181.99610
0.750       12.063716       2.0550453       182.78264
0.750       12.315043       1.9605092       185.50131
0.750       12.566371       1.8835293       189.35302
0.750       12.817698       1.8014957       192.19124
0.750       13.069025       1.7122737       193.63019
0.750       13.320353       1.6641042       199.24984
0.750       13.571680       1.5814001       200.26861
0.750       13.823008       1.5098075       202.02239
0.750       14.074335       1.4760722       208.47861
0.750       14.325663       1.4055819       209.34884
0.750       14.576990       1.3545638       212.55595
0.750       14.828317       1.3268874       219.16941
0.750       15.079645       1.2500585       217.15704
0.750       15.330972       1.2111405       221.09243
0.750       15.582300       1.1781723       225.82588
0.750       15.833627       1.1316211       227.56870
0.750       16.084954       1.0914738       230.11401
0.750       16.587609       1.0036753       232.06780
0.750       17.090264      0.95575342       241.69209
0.750       17.592919      0.88758009       244.84515
0.750       18.095574      0.83397911       250.34706
0.750       18.598229      0.79396233       258.75270
0.750       19.100883      0.74614982       263.42480
0.750       19.603538      0.69968343       267.03933
0.750       20.106193      0.64862139       267.08597
0.750       20.608848      0.61859701       274.30847
0.750       21.111503      0.58284049       277.82889
0.750       21.614157      0.55449129       283.64813
0.750       22.116812      0.52417856       287.28775
0.750       22.619467      0.49554865       290.53848
0.750       23.122122      0.47870202       299.79099
0.750       23.624777      0.44783530       299.15187
0.750       24.127432      0.43346692       308.43205
0.750       24.630086      0.40645869       307.66953
0.750       25.132741      0.38804850       312.08712
0.750       25.635396      0.37253932       317.95267
0.750       26.138051      0.35116772       317.69066
0.750       26.640706      0.33740085       323.18680
0.750       27.143361      0.32069734       324.90505
0.750       27.646015      0.30837441       330.10053
0.750       28.148670      0.29653883       335.06223
0.750       28.651325      0.28965977       345.13784
0.750       29.153980      0.27230986       341.84338
0.750       29.656635      0.26110833       345.02978
0.750       30.159289      0.24933475       346.51048
0.750       30.661944      0.24386265       356.13497
0.750       31.164599      0.23384023       358.57015
0.750       31.667254      0.22495190       361.90213
0.750       32.169909      0.21352075       360.13044
0.750       33.175218      0.19958587       369.18277
0.750       34.180528      0.18216785       368.53462
0.750       35.185838      0.17218020       379.97686
0.750       36.191147      0.16070157       385.92013
0.750       37.196457      0.15063762       392.74298
0.750       38.201767      0.14039866       396.53686
0.750       39.207076      0.13154849       401.65160
0.750       40.212386      0.12324210       405.98398
0.750       41.217696      0.11601452       411.56053
0.750       42.223005      0.11084769       422.71174
0.750       43.228315      0.10450150       427.65910
0.750       44.233625     0.096537425       423.27591
0.750       45.238934     0.094198801       441.82748
0.750       46.244244     0.087867516       440.22191
0.750       47.249554     0.083388613       445.62560
